file,node_id,cardinal,seq,street,direction,a_sidewalk_shed,a_sidewalk_shed__crop,scaffolding,scaffolding__crop,construction_scaffolding_on_a_building_facade,construction_scaffolding_on_a_building_facade__crop,a_green_wooden_shed_over_the_sidewalk,a_green_wooden_shed_over_the_sidewalk__crop,metal_scaffold_poles,metal_scaffold_poles__crop,a_construction_fence,a_construction_fence__crop,a_plywood_construction_barrier,a_plywood_construction_barrier__crop,a_street_tree,a_street_tree__crop
2nd_avenue/south_to_north/19_n00065_N.jpg,n00065,N,19,2nd_avenue,south_to_north,0.18265,0,0.40644,2,0.25566,3,0.12757,0,0.17412,3,0.27171,2,0.15746,1,0.28984,0
2nd_avenue/south_to_north/20_n00066_N.jpg,n00066,N,20,2nd_avenue,south_to_north,0.1632,3,0.30067,3,0.30799,3,0.10764,3,0.19563,3,0.22636,3,0.28148,0,0.40094,3
2nd_avenue/south_to_north/21_n00067_N.jpg,n00067,N,21,2nd_avenue,south_to_north,0.1612,0,0.37878,3,0.32644,3,0.10256,3,0.19616,3,0.27073,1,0.23265,2,0.29531,1
2nd_avenue/south_to_north/22_n00068_N.jpg,n00068,N,22,2nd_avenue,south_to_north,0.10756,1,0.25172,2,0.26158,2,0.07417,1,0.22275,3,0.18677,3,0.26373,3,0.37554,1
2nd_avenue/south_to_north/23_n00069_N.jpg,n00069,N,23,2nd_avenue,south_to_north,0.18279,2,0.18591,2,0.24409,2,0.12737,2,0.14327,3,0.23661,2,0.08589,3,0.36769,3
2nd_avenue/south_to_north/24_n00070_N.jpg,n00070,N,24,2nd_avenue,south_to_north,0.16505,3,0.23899,1,0.23644,3,0.12862,2,0.15605,3,0.14341,3,0.14347,3,0.36505,3
2nd_avenue/south_to_north/25_n00071_N.jpg,n00071,N,25,2nd_avenue,south_to_north,0.25091,1,0.18304,1,0.20957,3,0.19447,3,0.12507,3,0.14208,3,0.35067,2,0.44191,2
2nd_avenue/south_to_north/26_n00072_N.jpg,n00072,N,26,2nd_avenue,south_to_north,0.21707,0,0.40697,3,0.2798,0,0.1281,0,0.18125,3,0.14901,3,0.11148,3,0.29579,2
2nd_avenue/south_to_north/27_n00073_N.jpg,n00073,N,27,2nd_avenue,south_to_north,0.1847,3,0.45898,2,0.48807,2,0.11334,1,0.20256,0,0.13641,3,0.11041,3,0.25353,3
2nd_avenue/south_to_north/28_n00074_N.jpg,n00074,N,28,2nd_avenue,south_to_north,0.16021,0,0.38991,2,0.34993,2,0.1667,0,0.213,1,0.15325,3,0.16853,0,0.33073,2
2nd_avenue/south_to_north/29_n00075_N.jpg,n00075,N,29,2nd_avenue,south_to_north,0.2426,1,0.35139,1,0.24628,3,0.14025,3,0.20214,3,0.3595,0,0.18836,3,0.38428,3
2nd_avenue/south_to_north/30_n00076_N.jpg,n00076,N,30,2nd_avenue,south_to_north,0.16173,0,0.44291,0,0.31346,0,0.09536,0,0.17454,3,0.29303,3,0.11998,3,0.4281,0
2nd_avenue/south_to_north/31_n00077_N.jpg,n00077,N,31,2nd_avenue,south_to_north,0.22533,2,0.24067,1,0.26234,0,0.20616,2,0.19947,3,0.32675,3,0.11566,2,0.35618,0
2nd_avenue/south_to_north/32_n00078_N.jpg,n00078,N,32,2nd_avenue,south_to_north,0.18866,0,0.30406,2,0.31574,2,0.113,0,0.16266,3,0.18472,3,0.11532,3,0.25532,3
3rd_avenue/north_to_south/01_n00113_S.jpg,n00113,S,1,3rd_avenue,north_to_south,0.1346,3,0.33807,0,0.3493,0,0.07505,3,0.18549,3,0.10231,3,0.08842,3,0.3281,2
3rd_avenue/north_to_south/02_n00112_S.jpg,n00112,S,2,3rd_avenue,north_to_south,0.14334,3,0.21149,2,0.24954,1,0.06829,1,0.11549,3,0.11923,3,0.10151,3,0.47152,0
3rd_avenue/north_to_south/03_n00111_S.jpg,n00111,S,3,3rd_avenue,north_to_south,0.10732,3,0.14259,1,0.24051,1,0.07604,1,0.1316,3,0.12898,3,0.08855,3,0.37419,1
3rd_avenue/north_to_south/04_n00110_S.jpg,n00110,S,4,3rd_avenue,north_to_south,0.13831,2,0.14312,2,0.20142,3,0.14068,2,0.15261,3,0.10649,3,0.17244,0,0.51977,0
3rd_avenue/north_to_south/05_n00109_S.jpg,n00109,S,5,3rd_avenue,north_to_south,0.15939,3,0.375,3,0.36069,3,0.14435,3,0.1824,3,0.18023,3,0.09421,3,0.34201,3
3rd_avenue/north_to_south/06_n00108_S.jpg,n00108,S,6,3rd_avenue,north_to_south,0.18864,0,0.28516,0,0.25492,0,0.11988,3,0.23139,0,0.17751,0,0.10686,3,0.30493,3
3rd_avenue/north_to_south/07_n00107_S.jpg,n00107,S,7,3rd_avenue,north_to_south,0.28273,0,0.17128,1,0.23324,1,0.15654,0,0.22705,0,0.26247,0,0.1133,0,0.39298,3
3rd_avenue/north_to_south/08_n00106_S.jpg,n00106,S,8,3rd_avenue,north_to_south,0.12747,0,0.23574,3,0.25481,1,0.06175,3,0.19427,3,0.17501,0,0.08488,3,0.32083,0
3rd_avenue/north_to_south/09_n00105_S.jpg,n00105,S,9,3rd_avenue,north_to_south,0.26482,0,0.2571,3,0.34699,1,0.15037,0,0.24642,0,0.14735,3,0.17373,2,0.37016,2
3rd_avenue/north_to_south/10_n00104_S.jpg,n00104,S,10,3rd_avenue,north_to_south,0.13509,3,0.37107,1,0.35696,1,0.13346,2,0.26203,3,0.22372,0,0.13907,3,0.39512,3
3rd_avenue/north_to_south/11_n00103_S.jpg,n00103,S,11,3rd_avenue,north_to_south,0.1579,0,0.24264,3,0.24795,3,0.11577,1,0.21568,1,0.20854,0,0.12904,3,0.44001,1
3rd_avenue/north_to_south/12_n00102_S.jpg,n00102,S,12,3rd_avenue,north_to_south,0.1697,0,0.45784,1,0.35822,1,0.15138,3,0.1672,3,0.29507,0,0.11937,0,0.49708,0
3rd_avenue/north_to_south/13_n00101_S.jpg,n00101,S,13,3rd_avenue,north_to_south,0.19184,2,0.4631,3,0.30964,3,0.10116,2,0.17465,3,0.12014,1,0.10898,1,0.40112,3
3rd_avenue/north_to_south/14_n00100_S.jpg,n00100,S,14,3rd_avenue,north_to_south,0.15915,2,0.49743,2,0.26476,2,0.09206,0,0.21391,3,0.10572,3,0.10092,1,0.37046,3
3rd_avenue/north_to_south/15_n00099_S.jpg,n00099,S,15,3rd_avenue,north_to_south,0.14906,3,0.54483,0,0.40316,3,0.10601,1,0.19747,0,0.11589,1,0.2384,3,0.44528,1
3rd_avenue/north_to_south/16_n00098_S.jpg,n00098,S,16,3rd_avenue,north_to_south,0.18993,1,0.23933,3,0.24964,1,0.13881,3,0.15759,3,0.23762,0,0.26592,0,0.5027,3
3rd_avenue/north_to_south/17_n00097_S.jpg,n00097,S,17,3rd_avenue,north_to_south,0.14215,1,0.22969,0,0.30896,0,0.1377,0,0.16359,3,0.21303,0,0.09966,3,0.41038,3
3rd_avenue/north_to_south/18_n00096_S.jpg,n00096,S,18,3rd_avenue,north_to_south,0.14532,3,0.57835,0,0.32698,0,0.11045,0,0.18527,3,0.16278,3,0.16753,1,0.49274,2
3rd_avenue/north_to_south/19_n00095_S.jpg,n00095,S,19,3rd_avenue,north_to_south,0.15951,0,0.39673,0,0.2494,2,0.10691,0,0.12475,3,0.13459,3,0.21949,1,0.46647,2
3rd_avenue/north_to_south/20_n00094_S.jpg,n00094,S,20,3rd_avenue,north_to_south,0.23446,0,0.28532,3,0.24148,2,0.13563,0,0.1705,3,0.14215,1,0.21488,1,0.40102,3
3rd_avenue/north_to_south/21_n00093_S.jpg,n00093,S,21,3rd_avenue,north_to_south,0.1708,1,0.44461,0,0.27757,2,0.15145,1,0.19604,3,0.21829,0,0.30238,1,0.46768,1
3rd_avenue/north_to_south/22_n00092_S.jpg,n00092,S,22,3rd_avenue,north_to_south,0.20815,3,0.6249,2,0.29092,3,0.16434,3,0.21224,3,0.1573,3,0.22079,3,0.4023,0
3rd_avenue/north_to_south/23_n00091_S.jpg,n00091,S,23,3rd_avenue,north_to_south,0.15998,1,0.67695,2,0.3473,1,0.10052,1,0.24443,3,0.17436,3,0.12045,0,0.39715,3
3rd_avenue/north_to_south/24_n00090_S.jpg,n00090,S,24,3rd_avenue,north_to_south,0.18439,0,0.55355,3,0.34813,1,0.11432,3,0.25057,1,0.20489,1,0.18082,3,0.22003,1
3rd_avenue/north_to_south/25_n00089_S.jpg,n00089,S,25,3rd_avenue,north_to_south,0.1755,1,0.35944,1,0.37697,1,0.11548,1,0.21906,3,0.33849,2,0.31192,2,0.46953,0
3rd_avenue/north_to_south/26_n00088_S.jpg,n00088,S,26,3rd_avenue,north_to_south,0.15687,1,0.46331,1,0.41385,1,0.11924,1,0.27679,2,0.36054,2,0.41217,2,0.33488,3
3rd_avenue/north_to_south/27_n00087_S.jpg,n00087,S,27,3rd_avenue,north_to_south,0.13849,3,0.53504,0,0.35646,1,0.0899,3,0.26249,0,0.15911,3,0.31108,2,0.46679,1
3rd_avenue/north_to_south/28_n00086_S.jpg,n00086,S,28,3rd_avenue,north_to_south,0.15184,2,0.62832,0,0.31889,0,0.09044,0,0.24009,0,0.23885,0,0.17389,0,0.50053,0
3rd_avenue/north_to_south/29_n00085_S.jpg,n00085,S,29,3rd_avenue,north_to_south,0.17863,2,0.69931,0,0.4247,0,0.10353,3,0.25856,3,0.15478,2,0.13628,2,0.43066,3
3rd_avenue/north_to_south/30_n00084_S.jpg,n00084,S,30,3rd_avenue,north_to_south,0.13882,3,0.6533,2,0.36091,3,0.12394,2,0.18166,3,0.16202,3,0.31091,0,0.46593,3
3rd_avenue/north_to_south/31_n00083_S.jpg,n00083,S,31,3rd_avenue,north_to_south,0.14989,2,0.40152,1,0.33006,1,0.10217,2,0.17933,1,0.13029,3,0.09424,3,0.44252,3
3rd_avenue/north_to_south/32_n00082_S.jpg,n00082,S,32,3rd_avenue,north_to_south,0.13179,3,0.34949,3,0.34801,0,0.10485,3,0.19572,3,0.11598,3,0.12983,0,0.57962,2
3rd_avenue/north_to_south/33_n00081_S.jpg,n00081,S,33,3rd_avenue,north_to_south,0.15734,3,0.33116,3,0.30048,2,0.08665,0,0.17138,3,0.12472,3,0.10551,2,0.43541,3
3rd_avenue/south_to_north/01_n00081_N.jpg,n00081,N,1,3rd_avenue,south_to_north,0.1003,3,0.33363,2,0.34596,2,0.07802,1,0.25116,3,0.08623,3,0.083,3,0.42452,3
3rd_avenue/south_to_north/02_n00082_N.jpg,n00082,N,2,3rd_avenue,south_to_north,0.14604,3,0.60236,0,0.32156,0,0.09614,3,0.19786,0,0.19215,0,0.08658,3,0.34155,3
3rd_avenue/south_to_north/03_n00083_N.jpg,n00083,N,3,3rd_avenue,south_to_north,0.16932,3,0.42561,0,0.2145,0,0.1335,1,0.17948,3,0.13752,3,0.12107,3,0.40626,0
3rd_avenue/south_to_north/04_n00084_N.jpg,n00084,N,4,3rd_avenue,south_to_north,0.16918,3,0.49146,2,0.3377,2,0.10959,3,0.1642,2,0.13503,3,0.09957,0,0.40504,3
3rd_avenue/south_to_north/05_n00085_N.jpg,n00085,N,5,3rd_avenue,south_to_north,0.20154,3,0.2488,3,0.22675,3,0.12004,3,0.17564,3,0.17538,3,0.10013,3,0.37905,3
3rd_avenue/south_to_north/06_n00086_N.jpg,n00086,N,6,3rd_avenue,south_to_north,0.15341,2,0.32967,2,0.25951,3,0.11337,2,0.2186,2,0.26246,1,0.22697,1,0.45654,2
3rd_avenue/south_to_north/07_n00087_N.jpg,n00087,N,7,3rd_avenue,south_to_north,0.24567,3,0.38921,2,0.33818,2,0.1473,3,0.22709,0,0.27482,3,0.23432,0,0.46334,3
3rd_avenue/south_to_north/08_n00088_N.jpg,n00088,N,8,3rd_avenue,south_to_north,0.19444,2,0.34542,3,0.353,0,0.11451,2,0.30852,3,0.17531,0,0.24023,0,0.27031,3
3rd_avenue/south_to_north/09_n00089_N.jpg,n00089,N,9,3rd_avenue,south_to_north,0.28592,3,0.47083,3,0.37516,0,0.13236,3,0.29253,0,0.13534,3,0.10799,3,0.25588,3
3rd_avenue/south_to_north/10_n00090_N.jpg,n00090,N,10,3rd_avenue,south_to_north,0.16824,3,0.41906,0,0.32028,2,0.10029,1,0.15205,0,0.14985,1,0.08983,1,0.43122,3
3rd_avenue/south_to_north/11_n00091_N.jpg,n00091,N,11,3rd_avenue,south_to_north,0.27691,3,0.48928,2,0.28664,2,0.18003,3,0.20652,3,0.19984,3,0.2672,3,0.45313,2
3rd_avenue/south_to_north/12_n00092_N.jpg,n00092,N,12,3rd_avenue,south_to_north,0.33362,2,0.30814,0,0.2323,3,0.24416,2,0.20497,0,0.29932,0,0.28548,0,0.44944,3
3rd_avenue/south_to_north/13_n00093_N.jpg,n00093,N,13,3rd_avenue,south_to_north,0.17962,1,0.18499,3,0.21649,3,0.10963,3,0.17167,3,0.24126,3,0.18017,3,0.40534,1
3rd_avenue/south_to_north/14_n00094_N.jpg,n00094,N,14,3rd_avenue,south_to_north,0.16666,2,0.29423,2,0.26273,3,0.12214,2,0.21119,3,0.23456,3,0.21895,2,0.43456,1
3rd_avenue/south_to_north/15_n00095_N.jpg,n00095,N,15,3rd_avenue,south_to_north,0.17935,0,0.15788,3,0.25842,3,0.1371,3,0.12685,1,0.16782,3,0.0887,2,0.40992,0
3rd_avenue/south_to_north/16_n00096_N.jpg,n00096,N,16,3rd_avenue,south_to_north,0.29676,2,0.17747,2,0.20564,3,0.17346,2,0.1512,3,0.16109,2,0.17716,2,0.51837,2
3rd_avenue/south_to_north/17_n00097_N.jpg,n00097,N,17,3rd_avenue,south_to_north,0.14855,3,0.33279,0,0.27639,0,0.1249,2,0.19799,2,0.22521,2,0.31288,2,0.44592,0
3rd_avenue/south_to_north/18_n00098_N.jpg,n00098,N,18,3rd_avenue,south_to_north,0.17756,2,0.20311,0,0.28991,0,0.15318,2,0.12804,3,0.18284,3,0.33404,2,0.40003,0
3rd_avenue/south_to_north/19_n00099_N.jpg,n00099,N,19,3rd_avenue,south_to_north,0.15201,3,0.51415,0,0.33065,0,0.08367,3,0.21534,3,0.17012,2,0.1066,3,0.43274,2
3rd_avenue/south_to_north/20_n00100_N.jpg,n00100,N,20,3rd_avenue,south_to_north,0.11835,2,0.53629,0,0.23329,2,0.09152,2,0.17528,0,0.1855,3,0.15531,3,0.44649,2
3rd_avenue/south_to_north/21_n00101_N.jpg,n00101,N,21,3rd_avenue,south_to_north,0.12704,3,0.32808,2,0.27643,2,0.14717,3,0.25291,3,0.1493,3,0.096,3,0.42887,3
3rd_avenue/south_to_north/22_n00102_N.jpg,n00102,N,22,3rd_avenue,south_to_north,0.13227,3,0.37196,1,0.22834,3,0.06016,3,0.16668,3,0.21356,3,0.1073,3,0.44288,2
3rd_avenue/south_to_north/23_n00103_N.jpg,n00103,N,23,3rd_avenue,south_to_north,0.10462,0,0.22234,2,0.19919,2,0.06554,3,0.13804,1,0.13643,3,0.07847,3,0.35398,3
3rd_avenue/south_to_north/24_n00104_N.jpg,n00104,N,24,3rd_avenue,south_to_north,0.12794,1,0.18437,3,0.21215,3,0.0744,0,0.16976,0,0.11047,3,0.09154,2,0.42672,3
3rd_avenue/south_to_north/25_n00105_N.jpg,n00105,N,25,3rd_avenue,south_to_north,0.14283,1,0.25911,0,0.2508,0,0.17947,2,0.17008,1,0.12038,2,0.14125,2,0.25131,3
3rd_avenue/south_to_north/26_n00106_N.jpg,n00106,N,26,3rd_avenue,south_to_north,0.25349,3,0.28036,1,0.26055,2,0.16333,3,0.26196,3,0.22139,2,0.09737,3,0.3414,3
3rd_avenue/south_to_north/27_n00107_N.jpg,n00107,N,27,3rd_avenue,south_to_north,0.13905,3,0.3517,2,0.29455,2,0.11565,3,0.2756,2,0.25665,2,0.14194,3,0.31943,3
3rd_avenue/south_to_north/28_n00108_N.jpg,n00108,N,28,3rd_avenue,south_to_north,0.14222,3,0.36132,1,0.2881,1,0.0813,3,0.21996,2,0.15259,3,0.13566,3,0.30277,3
3rd_avenue/south_to_north/29_n00109_N.jpg,n00109,N,29,3rd_avenue,south_to_north,0.10818,1,0.28661,0,0.34688,0,0.07509,0,0.14117,3,0.12957,0,0.13686,2,0.35144,3
3rd_avenue/south_to_north/30_n00110_N.jpg,n00110,N,30,3rd_avenue,south_to_north,0.13174,1,0.21963,1,0.23769,2,0.09531,1,0.14409,3,0.15224,0,0.172,2,0.34468,0
3rd_avenue/south_to_north/31_n00111_N.jpg,n00111,N,31,3rd_avenue,south_to_north,0.16289,1,0.27867,0,0.25371,0,0.08305,1,0.15856,1,0.12044,3,0.06881,1,0.46297,0
3rd_avenue/south_to_north/32_n00112_N.jpg,n00112,N,32,3rd_avenue,south_to_north,0.17396,3,0.3324,1,0.26152,1,0.06757,3,0.19502,1,0.13377,3,0.12362,3,0.36311,2
3rd_avenue/south_to_north/33_n00113_N.jpg,n00113,N,33,3rd_avenue,south_to_north,0.20182,0,0.27075,0,0.23078,2,0.09229,0,0.19094,3,0.13763,2,0.09121,2,0.32615,2
Park_Ave_East/north_to_south/01_n00140_S.jpg,n00140,S,1,Park_Ave_East,north_to_south,0.14084,3,0.20773,1,0.26335,2,0.11722,3,0.15852,2,0.17816,3,0.18684,3,0.34287,3
Park_Ave_East/north_to_south/02_n00139_S.jpg,n00139,S,2,Park_Ave_East,north_to_south,0.14222,0,0.20671,1,0.28978,2,0.11159,1,0.18411,0,0.32198,1,0.18152,2,0.39569,3
Park_Ave_East/north_to_south/03_n00138_S.jpg,n00138,S,3,Park_Ave_East,north_to_south,0.19113,1,0.54461,2,0.2918,1,0.14129,1,0.19329,2,0.23333,2,0.34194,3,0.36676,2
Park_Ave_East/north_to_south/04_n00137_S.jpg,n00137,S,4,Park_Ave_East,north_to_south,0.21578,3,0.28824,3,0.23154,2,0.09767,3,0.18596,0,0.37562,1,0.20671,0,0.38924,2
Park_Ave_East/north_to_south/05_n00136_S.jpg,n00136,S,5,Park_Ave_East,north_to_south,0.13011,3,0.16375,3,0.23871,3,0.0654,1,0.14947,3,0.40229,1,0.14447,3,0.42736,2
Park_Ave_East/north_to_south/06_n00135_S.jpg,n00135,S,6,Park_Ave_East,north_to_south,0.16288,3,0.51796,2,0.32415,2,0.063,3,0.18368,3,0.15886,3,0.19055,3,0.34245,1
Park_Ave_East/north_to_south/07_n00134_S.jpg,n00134,S,7,Park_Ave_East,north_to_south,0.1582,1,0.13756,0,0.18599,2,0.12001,1,0.08302,3,0.36253,1,0.10026,0,0.41787,3
Park_Ave_East/north_to_south/08_n00133_S.jpg,n00133,S,8,Park_Ave_East,north_to_south,0.21715,0,0.1828,1,0.18971,0,0.12224,0,0.1986,2,0.2982,1,0.08121,0,0.43774,2
Park_Ave_East/north_to_south/09_n00132_S.jpg,n00132,S,9,Park_Ave_East,north_to_south,0.17673,2,0.17682,3,0.1619,3,0.11231,3,0.13179,1,0.39542,2,0.09209,3,0.44749,2
Park_Ave_East/north_to_south/10_n00131_S.jpg,n00131,S,10,Park_Ave_East,north_to_south,0.17298,3,0.29575,3,0.30455,3,0.12537,2,0.2025,0,0.44821,3,0.15644,3,0.39552,1
Park_Ave_East/north_to_south/11_n00130_S.jpg,n00130,S,11,Park_Ave_East,north_to_south,0.26297,2,0.109,1,0.18717,1,0.20495,2,0.11128,3,0.44834,2,0.08113,0,0.41366,2
Park_Ave_East/north_to_south/12_n00129_S.jpg,n00129,S,12,Park_Ave_East,north_to_south,0.22723,0,0.10177,3,0.16643,3,0.12631,3,0.1056,3,0.45025,2,0.1081,3,0.44371,0
Park_Ave_East/north_to_south/13_n00128_S.jpg,n00128,S,13,Park_Ave_East,north_to_south,0.18532,1,0.14165,1,0.22695,1,0.15159,2,0.13131,1,0.5207,2,0.12829,3,0.49911,2
Park_Ave_East/north_to_south/14_n00127_S.jpg,n00127,S,14,Park_Ave_East,north_to_south,0.25139,3,0.18383,3,0.33887,2,0.1538,3,0.15884,2,0.47053,2,0.1339,3,0.40172,3
Park_Ave_East/north_to_south/15_n00126_S.jpg,n00126,S,15,Park_Ave_East,north_to_south,0.19778,3,0.2316,3,0.24576,3,0.13392,2,0.13029,3,0.44647,2,0.12589,3,0.54063,2
Park_Ave_East/north_to_south/16_n00125_S.jpg,n00125,S,16,Park_Ave_East,north_to_south,0.19713,3,0.15089,3,0.20668,3,0.14922,2,0.15144,3,0.30343,0,0.10903,0,0.38806,3
Park_Ave_East/north_to_south/17_n00124_S.jpg,n00124,S,17,Park_Ave_East,north_to_south,0.22516,0,0.14691,0,0.19535,0,0.10545,3,0.14865,1,0.4061,2,0.14876,1,0.51852,2
Park_Ave_East/north_to_south/18_n00123_S.jpg,n00123,S,18,Park_Ave_East,north_to_south,0.22945,3,0.32194,3,0.30629,2,0.13261,2,0.244,0,0.34232,2,0.07866,0,0.39774,1
Park_Ave_East/north_to_south/19_n00122_S.jpg,n00122,S,19,Park_Ave_East,north_to_south,0.27933,3,0.21494,3,0.24822,1,0.19447,3,0.15598,3,0.42937,1,0.32382,3,0.43386,0
Park_Ave_East/north_to_south/20_n00121_S.jpg,n00121,S,20,Park_Ave_East,north_to_south,0.24016,3,0.36873,1,0.3063,1,0.16369,3,0.13985,3,0.39866,2,0.38041,0,0.39446,2
Park_Ave_East/north_to_south/21_n00120_S.jpg,n00120,S,21,Park_Ave_East,north_to_south,0.15155,2,0.28796,2,0.25295,3,0.09186,2,0.1863,2,0.42582,2,0.10025,3,0.32436,3
Park_Ave_East/north_to_south/22_n00119_S.jpg,n00119,S,22,Park_Ave_East,north_to_south,0.19992,0,0.33928,0,0.32179,0,0.18492,0,0.19918,3,0.35228,2,0.10318,0,0.41168,0
Park_Ave_East/north_to_south/23_n00118_S.jpg,n00118,S,23,Park_Ave_East,north_to_south,0.19489,3,0.37932,1,0.41599,1,0.11357,3,0.18081,1,0.48542,2,0.14411,0,0.36922,3
Park_Ave_East/north_to_south/24_n00117_S.jpg,n00117,S,24,Park_Ave_East,north_to_south,0.2276,0,0.28828,1,0.19934,2,0.13045,2,0.14607,3,0.48191,2,0.1482,2,0.43251,1
Park_Ave_East/north_to_south/25_n00116_S.jpg,n00116,S,25,Park_Ave_East,north_to_south,0.10954,3,0.22342,1,0.3041,1,0.07717,3,0.18249,3,0.33725,2,0.18973,3,0.40378,2
Park_Ave_East/north_to_south/26_n00115_S.jpg,n00115,S,26,Park_Ave_East,north_to_south,0.14142,3,0.29462,1,0.32149,2,0.14156,0,0.22603,3,0.36502,2,0.25626,2,0.37757,0
Park_Ave_East/south_to_north/01_n00115_N.jpg,n00115,N,1,Park_Ave_East,south_to_north,0.13347,1,0.30075,0,0.26483,0,0.0958,3,0.16008,0,0.17715,0,0.15409,0,0.42,3
Park_Ave_East/south_to_north/02_n00116_N.jpg,n00116,N,2,Park_Ave_East,south_to_north,0.2174,2,0.34206,1,0.27469,2,0.11342,3,0.19243,3,0.42687,3,0.08506,0,0.31491,3
Park_Ave_East/south_to_north/03_n00117_N.jpg,n00117,N,3,Park_Ave_East,south_to_north,0.19046,0,0.36969,1,0.25587,3,0.12644,0,0.22536,2,0.3772,0,0.07833,3,0.30736,1
Park_Ave_East/south_to_north/04_n00118_N.jpg,n00118,N,4,Park_Ave_East,south_to_north,0.1231,1,0.30552,1,0.25962,1,0.06782,3,0.11822,1,0.40156,0,0.09379,3,0.46773,0
Park_Ave_East/south_to_north/05_n00119_N.jpg,n00119,N,5,Park_Ave_East,south_to_north,0.12261,3,0.26413,1,0.26743,1,0.08467,2,0.16014,3,0.3141,3,0.13487,3,0.39103,3
Park_Ave_East/south_to_north/06_n00120_N.jpg,n00120,N,6,Park_Ave_East,south_to_north,0.17942,3,0.12413,1,0.19841,3,0.1262,2,0.17564,3,0.39054,1,0.14358,2,0.40958,2
Park_Ave_East/south_to_north/07_n00121_N.jpg,n00121,N,7,Park_Ave_East,south_to_north,0.27168,2,0.16398,3,0.19788,3,0.18059,2,0.17949,3,0.39187,0,0.34156,2,0.41577,1
Park_Ave_East/south_to_north/08_n00122_N.jpg,n00122,N,8,Park_Ave_East,south_to_north,0.19381,1,0.19084,2,0.17111,1,0.10036,0,0.14835,3,0.41095,0,0.15649,2,0.41148,3
Park_Ave_East/south_to_north/09_n00123_N.jpg,n00123,N,9,Park_Ave_East,south_to_north,0.24657,1,0.38335,0,0.46661,0,0.15283,1,0.18929,0,0.38667,0,0.15194,3,0.30169,2
Park_Ave_East/south_to_north/10_n00124_N.jpg,n00124,N,10,Park_Ave_East,south_to_north,0.1898,3,0.19578,3,0.28209,1,0.12837,0,0.12302,1,0.33102,0,0.09375,3,0.43498,0
Park_Ave_East/south_to_north/11_n00125_N.jpg,n00125,N,11,Park_Ave_East,south_to_north,0.18418,1,0.14337,3,0.21509,3,0.12944,1,0.11479,3,0.35878,1,0.07658,1,0.54822,0
Park_Ave_East/south_to_north/12_n00126_N.jpg,n00126,N,12,Park_Ave_East,south_to_north,0.15937,1,0.13537,3,0.18258,3,0.10846,1,0.14642,1,0.36709,0,0.07722,0,0.53705,0
Park_Ave_East/south_to_north/13_n00127_N.jpg,n00127,N,13,Park_Ave_East,south_to_north,0.22075,3,0.32732,2,0.27873,0,0.16326,1,0.20957,3,0.25372,0,0.13625,3,0.4005,3
Park_Ave_East/south_to_north/14_n00128_N.jpg,n00128,N,14,Park_Ave_East,south_to_north,0.24538,3,0.34234,2,0.26347,2,0.14503,0,0.14965,2,0.44225,0,0.08468,3,0.47426,0
Park_Ave_East/south_to_north/15_n00129_N.jpg,n00129,N,15,Park_Ave_East,south_to_north,0.24555,2,0.15985,2,0.18904,0,0.15655,0,0.18808,3,0.37352,0,0.09979,0,0.52694,2
Park_Ave_East/south_to_north/16_n00130_N.jpg,n00130,N,16,Park_Ave_East,south_to_north,0.23664,3,0.22391,1,0.2447,1,0.17452,3,0.10848,3,0.41149,1,0.0848,2,0.40534,2
Park_Ave_East/south_to_north/17_n00131_N.jpg,n00131,N,17,Park_Ave_East,south_to_north,0.30681,2,0.2952,1,0.40593,1,0.28773,2,0.1915,3,0.31482,3,0.07707,3,0.30951,3
Park_Ave_East/south_to_north/18_n00132_N.jpg,n00132,N,18,Park_Ave_East,south_to_north,0.28246,2,0.22421,0,0.22798,1,0.19442,2,0.12165,3,0.41801,0,0.11667,2,0.402,0
Park_Ave_East/south_to_north/19_n00133_N.jpg,n00133,N,19,Park_Ave_East,south_to_north,0.28831,3,0.21185,3,0.20792,3,0.18211,3,0.13898,3,0.38058,1,0.09372,3,0.47891,3
Park_Ave_East/south_to_north/20_n00134_N.jpg,n00134,N,20,Park_Ave_East,south_to_north,0.13437,3,0.14069,2,0.21855,2,0.11849,0,0.15875,3,0.37955,0,0.08165,0,0.36331,0
Park_Ave_East/south_to_north/21_n00135_N.jpg,n00135,N,21,Park_Ave_East,south_to_north,0.13627,1,0.23637,3,0.3423,0,0.08216,1,0.19639,3,0.34014,0,0.1112,3,0.40418,2
Park_Ave_East/south_to_north/22_n00136_N.jpg,n00136,N,22,Park_Ave_East,south_to_north,0.24227,1,0.25896,0,0.23567,3,0.10235,2,0.18884,3,0.29956,0,0.11302,3,0.50207,2
Park_Ave_East/south_to_north/23_n00137_N.jpg,n00137,N,23,Park_Ave_East,south_to_north,0.11253,3,0.26009,3,0.29832,3,0.07085,3,0.17867,3,0.2861,0,0.20785,3,0.32017,3
Park_Ave_East/south_to_north/24_n00138_N.jpg,n00138,N,24,Park_Ave_East,south_to_north,0.22739,1,0.34932,0,0.32291,2,0.16531,2,0.16331,0,0.13604,3,0.12484,1,0.28864,3
Park_Ave_East/south_to_north/25_n00139_N.jpg,n00139,N,25,Park_Ave_East,south_to_north,0.22063,0,0.23343,3,0.29859,2,0.15566,0,0.16765,1,0.22813,1,0.20967,3,0.46161,3
