node_id,street_axis_deg,GVI,VEI,osm_name,typology,northing_m,lat,lon,chain,chain_pos_m,street_segment,cross_dist,along_dist,mapping_id,scaffold_frac,SVF_band,BVF_band,sky_of_pair,sky_veg_residual,face_id,H_m,facade_sides_hit,facade_sides_open,facade_empty_bearing,W_facade,HW_facade,HW_assigned,HW_effective,HW_source,HW_ratio,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev
n00678,118.63673839815225,3.3914052980977965,0.9079907425395832,East 42nd Street,mid_block,656.0707630860218,40.749625,-73.97172,east_42nd_street,740.0223324533937,east_42nd_street,281.55084474959983,313.32740073567265,east_42nd_street_038,0.0690272278152406,0.044398151532334,0.4381418966952541,0.0920092574604166,0.0476111059280826,f24,67.019424,2,0,,31.060755174039983,2.157688170312537,3.662263606557377,2.157688170312537,measured,2.157688170312537,0.0,0.0,299.4,119.4
n00679,118.45062180911088,3.5833186026166217,0.9015971508744692,East 42nd Street,mid_block,656.0262889436868,40.74953699999999,-73.971513,east_42nd_street,760.0438891169503,east_42nd_street,301.5697290944212,313.25071854079766,east_42nd_street_039,0.1405382305383682,0.0473572168573737,0.4339013775656487,0.0984028491255308,0.0510456322681571,f24,67.019424,2,0,,33.72799909081195,1.9870560307936316,3.662263606557377,1.9870560307936316,measured,1.9870560307936316,0.0,0.0,299.0,119.0
n00680,118.39487432345148,4.390787618768554,0.8571313635243795,East 42nd Street,mid_block,656.0784952655958,40.74945,-73.971306,east_42nd_street,780.0115330214434,east_42nd_street,321.53477524502904,313.2711630193415,east_42nd_street_040,0.0756170079112052,0.0680691613760522,0.4083766356527994,0.1428686364756205,0.0747994750995682,f24,47.35068,2,0,,33.7502806153928,1.4029714460627134,2.5874688524590166,1.4029714460627134,measured,1.4029714460627134,0.0,0.0,299.0,119.0
n00681,118.39470798353986,5.728914125934355,0.7842168835102326,East 42nd Street,mid_block,656.0340211232609,40.749361999999984,-73.971099,east_42nd_street,800.0331310378745,east_42nd_street,341.55365958985044,313.1944808244665,east_42nd_street_041,0.0515479699242859,0.0906137562189328,0.3293160218516783,0.2157831164897674,0.1251693602708345,f24,79.223616,2,0,,33.78833959153811,2.3447028459439485,4.329159344262295,2.3447028459439485,measured,2.3447028459439485,0.0,0.0,299.0,119.0
n00682,118.39454189107428,3.619770115737025,0.76448442147968,East 42nd Street,mid_block,656.0862274452759,40.749275,-73.970892,east_42nd_street,820.0008164006988,east_42nd_street,361.51870573979176,313.2149253017387,east_42nd_street_042,0.0838794498704373,0.0859258343707431,0.2789155697970478,0.23551557852032,0.1495897441495768,f24,79.223616,0,0,,,,4.329159344262295,2.3447028459439485,radius_mean,,0.0,0.0,299.0,119.0
n00683,118.39437555293256,5.508220803450524,0.6967933215312607,East 42nd Street,mid_block,656.0417533043149,40.749187,-73.970685,east_42nd_street,840.0224557697229,east_42nd_street,381.5375900842306,313.13824310755376,east_42nd_street_043,0.1689695194363593,0.0881531904591209,0.2025831182010773,0.3032066784687393,0.2150534880096183,f24,,0,0,,,,,2.4314143327120616,series,,0.0,0.0,299.0,119.0
n00684,118.39420946149563,1.0655553781897482,0.8194145379150495,East 42nd Street,mid_block,656.0939596248498,40.74909999999999,-73.970478,east_42nd_street,859.9901825945133,east_42nd_street,401.50263623522096,313.15868758540745,east_42nd_street_044,0.2111029475927352,0.0619738439165889,0.2812090635061325,0.1805854620849505,0.1186116181683615,f24,77.27016390691202,0,0,,,,4.222413328246558,2.5181258194801743,radius_mean,,0.0,0.0,299.0,119.0
n00685,118.6870928547954,2.065849928860411,0.7005747929404401,East 42nd Street,mid_block,656.0494854845758,40.749012,-73.970271,east_42nd_street,880.011863317695,east_42nd_street,421.5215205796599,313.0820053912226,east_42nd_street_045,0.1079141907393932,0.1020145276257375,0.2386866732769821,0.2994252070595599,0.1974106794338223,f24,77.27016390691202,2,0,,30.685585012929646,2.5181258194801743,4.222413328246558,2.5181258194801743,measured,2.5181258194801743,0.0,0.0,299.0,119.0
n00686,121.99134652890282,1.5763299350273186,0.5945576425966159,East 42nd Street,mid_block,656.1016918051109,40.74892499999999,-73.970064,east_42nd_street,899.9796316030105,east_42nd_street,441.4865667306502,313.1024498690763,east_42nd_street_046,0.0946680451161228,0.192682540254219,0.282557741713939,0.4054423574033841,0.2127598171491651,f24,77.27016390691202,1,0,,,,4.222413328246558,2.5181258194801743,radius_mean,,0.0,0.0,299.0,119.0
n00687,121.99134652890284,0.0,0.6739663327223736,East 42nd Street,mid_block,655.5478377484835,40.748833,-73.96986,east_42nd_street,920.0034674209012,east_42nd_street,461.4993382939571,312.5145006232521,east_42nd_street_047,0.0,0.0021870022996283,0.0045209009604545,0.3260336672776264,0.323846664977998,f24,76.29207181382401,0,0,,,,4.168965672886558,2.5181258194801743,series,,1.0,0.0,29.0,209.0
n00689,28.17739028357883,1.9402407885055064,0.8393304484875017,Lexington Avenue,avenue_canyon,13.221254659669512,40.74637799999999,-73.979765,lexington_avenue,659.8932743453887,lexington_avenue,-137.533337879094,-331.24527448544336,lexington_avenue_001,0.0634987548692151,0.0783015990777636,0.409044001508373,0.1606695515124983,0.0823679524347346,f25,50.46878400000001,0,0,,,,1.654714229508197,1.819917269078076,radius_mean,,0.0,0.0,29.4,209.4
n00690,28.17739028357883,2.5454393482828817,0.8317557744704186,Lexington Avenue,avenue_canyon,33.1428658128558,40.746535,-73.979649,lexington_avenue,639.9007103909394,lexington_avenue,-137.42259947040844,-311.24965294563015,lexington_avenue_002,0.0660148151218891,0.0837601081713162,0.4140882305022101,0.1682442255295814,0.0844841173582651,f25,48.41595600000001,2,0,,26.603382924393216,1.819917269078076,1.5874083934426233,1.819917269078076,measured,1.819917269078076,0.0,0.0,28.9,208.9
n00691,28.17739028357883,1.5358668193286549,0.8736926270172617,Lexington Avenue,avenue_canyon,52.98270492099687,40.746692,-73.979535,lexington_avenue,619.9903341803372,lexington_avenue,-137.45950476586663,-291.3358716474138,lexington_avenue_003,0.0390685503771237,0.0617797196753201,0.4273423182263245,0.1263073729827383,0.0645276533074181,f25,37.069776000000005,2,0,,25.785206185674625,1.43763736977968,1.2154024918032789,1.43763736977968,measured,1.43763736977968,0.0,0.0,28.7,208.7
n00692,28.125487934115935,2.476119783582575,0.8546362732256569,Lexington Avenue,avenue_canyon,72.91922448994706,40.74684999999999,-73.979421,lexington_avenue,599.9827150760744,lexington_avenue,-137.5502482547733,-271.32496367715885,lexington_avenue_004,0.0563117396086454,0.0741487603298182,0.4359424568892056,0.145363726774343,0.0712149664445248,f25,37.069776000000005,2,0,,25.644434015324972,1.44552911473294,1.2154024918032789,1.44552911473294,measured,1.44552911473294,0.0,0.0,28.7,208.7
n00693,28.26768145726089,1.7252449120190667,0.7860474885897138,Lexington Avenue,avenue_canyon,92.91153850193952,40.747009,-73.979308,lexington_avenue,579.9179934532916,lexington_avenue,-137.7686517886758,-251.25784915537287,lexington_avenue_005,0.0835041608661412,0.1084131016017094,0.3983026218412887,0.2139525114102861,0.1055394098085766,f25,17.776338956268,2,0,,27.481253659140883,0.6468532759368927,0.5828307854514098,0.6468532759368927,measured,0.6468532759368927,0.0,0.0,29.5,209.5
n00694,28.43492756143506,1.8100568671272603,0.8524741435540955,Lexington Avenue,avenue_canyon,112.83314965375196,40.74716599999999,-73.979192,lexington_avenue,559.9254715778533,lexington_avenue,-137.65791337999025,-231.2622276155597,lexington_avenue_006,0.0515963952057063,0.0763690419512692,0.4412964289777037,0.1475258564459045,0.0711568144946353,f25,18.025872,2,0,,22.675757222033205,0.7949402449275175,0.5910121967213114,0.7949402449275175,measured,0.7949402449275175,0.0,0.0,29.2,209.2
n00695,28.571523880856688,2.355074675311697,0.8496389371242496,Lexington Avenue,avenue_canyon,132.75476080635718,40.747323,-73.979076,lexington_avenue,539.9329601649271,lexington_avenue,-137.5471749723538,-211.266606076328,lexington_avenue_007,0.0178000705054728,0.0776632296838037,0.4388483471728995,0.1503610628757503,0.0726978331919466,f25,17.345076834288,2,0,,22.62969288320509,0.7664742479629877,0.5686910437471476,0.7664742479629877,measured,0.7664742479629877,0.0,0.0,29.2,209.2
n00696,28.355987039877903,2.0376473203172085,0.8553157547531617,Lexington Avenue,avenue_canyon,152.63548593696788,40.74748,-73.978961,lexington_avenue,519.9816833340195,lexington_avenue,-137.51025841521556,-191.31190465702244,lexington_avenue_008,0.0174732045077234,0.0771778101481838,0.4562445401326976,0.1446842452468383,0.0675064350986544,f25,17.21999503416,2,0,,22.50839374810624,0.7650477073962161,0.56459000112,0.7650477073962161,measured,0.7650477073962161,0.0,0.0,29.1,209.1
n00697,28.20385287029481,1.2479014566552165,0.8203866749970958,Lexington Avenue,avenue_canyon,172.65377754969535,40.74763799999999,-73.978845,lexington_avenue,499.892337344703,lexington_avenue,-137.45335820102758,-171.2191564457521,lexington_avenue_009,0.0436688859481364,0.0935059056663023,0.4270896885903624,0.1796133250029041,0.0861074193366018,f25,18.1356,2,0,,22.88124109365866,0.7925968668293141,0.5946098360655738,0.7925968668293141,measured,0.7925968668293141,0.0,0.0,28.6,208.6
n00698,28.18252989646997,3.3956662807338884,0.7771688066387687,Lexington Avenue,avenue_canyon,192.5085250769292,40.747796,-73.978733,lexington_avenue,479.96546066594135,lexington_avenue,-137.69174539302892,-151.2900887165125,lexington_avenue_010,0.0585997998714446,0.1023779668824761,0.3570638434771326,0.2228311933612312,0.120453226478755,f25,18.1356,2,0,,28.605766522741973,0.6339840600174776,0.5946098360655738,0.6339840600174776,measured,0.6339840600174776,0.0,0.0,29.1,209.1
n00699,28.292060752355173,3.2724736347100727,0.8388037126962842,Lexington Avenue,avenue_canyon,212.4859306704099,40.747954,-73.978618,lexington_avenue,459.917160080086,lexington_avenue,-137.7086670293392,-131.23826062516835,lexington_avenue_011,0.0058351625921204,0.0755285761837127,0.39302176977684,0.1611962873037158,0.085667711120003,f25,19.40814,2,0,,21.936293353096943,0.8847502031267274,0.6363324590163935,0.8847502031267274,measured,0.8847502031267274,0.0,0.0,29.1,209.1
n00700,28.99070534631189,0.7938973305077316,0.8917939966825986,Lexington Avenue,avenue_canyon,232.3666557997526,40.748111,-73.978503,lexington_avenue,439.96592463751847,lexington_avenue,-137.67175047325006,-111.28355920644432,lexington_avenue_012,0.0587713029235601,0.0587056830634568,0.4838306020191289,0.1082060033174013,0.0495003202539445,f25,19.40814,2,0,,21.75741534281927,0.8920241533379277,0.6363324590163935,0.8920241533379277,measured,0.8920241533379277,0.0,0.0,31.4,211.4
n00701,29.243162673850904,0.997571796914672,0.8460956150886525,Lexington Avenue,avenue_canyon,252.2882669529389,40.748268,-73.978387,lexington_avenue,419.9734762263215,lexington_avenue,-137.56101206456452,-91.28793766663108,lexington_avenue_013,0.0001452737487852,0.0791241123859095,0.4349880256892135,0.1539043849113475,0.074780272525438,f25,19.650456,2,0,,23.175904570735405,0.8478830217834497,0.6442772459016393,0.8478830217834497,measured,0.8478830217834497,0.0,0.0,29.9,209.9
n00702,29.206115138719127,0.5174772628227206,0.8265057504461943,Lexington Avenue,avenue_canyon,272.15024442975414,40.74842099999999,-73.97826300000001,lexington_avenue,400.0209951336881,lexington_avenue,-136.64434606789223,-71.35346185170957,lexington_avenue_014,0.0673949159681796,0.0740540527150112,0.3527846056581871,0.1734942495538056,0.0994401968387944,f25,41.158668000000006,2,0,,22.97370650590884,1.7915554022340276,1.3494645245901642,1.7915554022340276,measured,1.7915554022340276,0.0,0.0,29.1,209.1
n00703,28.880011795155585,2.1292840550309537,0.9160349840765316,Lexington Avenue,avenue_canyon,292.12765002392183,40.74857900000001,-73.978148,lexington_avenue,379.9727352489599,lexington_avenue,-136.66126770525156,-51.30163376094691,lexington_avenue_015,0.0885201397322816,0.0435819144317299,0.4754665720409394,0.0839650159234685,0.0403831014917385,f25,43.25112000000001,2,0,,22.961684650320947,1.8836213744184256,1.4180695081967216,1.8836213744184256,measured,1.8836213744184256,0.0,0.0,29.1,209.1
n00704,28.30282588860868,3.669066209935567,0.9193610970902656,Lexington Avenue,avenue_canyon,312.0083751538456,40.748736,-73.978033,lexington_avenue,360.02154074307555,lexington_avenue,-136.62435114811336,-31.346932341641377,lexington_avenue_016,0.0209113494493067,0.0404565764607234,0.461243905575966,0.0806389029097343,0.0401823264490108,f25,39.066216,2,0,,22.60826479812093,1.7279617143924708,1.2808595409836063,1.7279617143924708,measured,1.7279617143924708,0.0,0.0,28.9,208.9
n00705,28.254607173367877,1.908557494909428,0.8464369876671026,Lexington Avenue,avenue_canyon,331.9857807460583,40.748894,-73.977918,lexington_avenue,339.97330139653377,lexington_avenue,-136.6412727854727,-11.295104250878715,lexington_avenue_017,0.0302774726878851,0.077416431938742,0.4267181950306537,0.1535630123328973,0.0761465803941553,f25,17.474184,2,0,,22.605086294283357,0.773020008528748,0.5729240655737705,0.773020008528748,measured,0.773020008528748,0.0,0.0,299.0,119.0
n00706,28.21792029292372,2.413844304607684,0.918077292254057,Lexington Avenue,avenue_canyon,351.92230031638246,40.749052,-73.977804,lexington_avenue,319.9658234569096,lexington_avenue,-136.7320162743794,8.71580371937624,lexington_avenue_018,0.0661217533051967,0.0429909580294932,0.4817836644453387,0.081922707745943,0.0389317497164497,f25,20.805648,2,0,,23.683502064313014,0.878486971373653,0.682152393442623,0.878486971373653,measured,0.878486971373653,0.0,0.0,29.0,209.0
n00707,28.238984097970768,3.104017220928505,0.9292476014523812,Lexington Avenue,avenue_canyon,371.7621394251045,40.749209,-73.97769,lexington_avenue,300.0556095518955,lexington_avenue,-136.7689215687885,28.629585018174105,lexington_avenue_019,0.0394579656422138,0.0361462151124655,0.4747370320206753,0.0707523985476187,0.0346061834351531,f25,20.898612,2,0,,22.74034287792459,0.9190104173973354,0.685200393442623,0.9190104173973354,measured,0.9190104173973354,0.0,0.0,29.0,209.0
n00708,28.27539542379188,0.819609404381346,0.921177312627784,Lexington Avenue,avenue_canyon,391.7395450166303,40.74936699999999,-73.977575,lexington_avenue,280.0074010552169,lexington_avenue,-136.78584320614783,48.68141310893675,lexington_avenue_020,0.0608232968952506,0.0418892872974735,0.4895476465850804,0.0788226873722159,0.0369334000747424,f25,18.288,2,0,,22.08034631876024,0.8282478787237983,0.5996065573770492,0.8282478787237983,measured,0.8282478787237983,0.0,0.0,29.0,209.0
n00709,28.281029607459374,1.7463292147398632,0.8663504585521827,Lexington Avenue,avenue_canyon,411.71695061011104,40.749525,-73.97746,lexington_avenue,259.9592028584297,lexington_avenue,-136.80276484245817,68.7332412002809,lexington_avenue_021,0.0379689097189839,0.0658321970127406,0.4267411130007809,0.1336495414478172,0.0678173444350766,f25,16.422624000000003,2,0,,22.10217082617723,0.7430321722312218,0.5384466885245902,0.7430321722312218,measured,0.7430321722312218,0.0,0.0,300.1,120.1
n00710,28.280894189034058,2.693446890422456,0.9503287220452654,Lexington Avenue,avenue_canyon,431.5567897182521,40.749682,-73.977346,lexington_avenue,240.0490194638574,lexington_avenue,-136.8396701379163,88.64702249849725,lexington_avenue_022,0.0023526276927441,0.0235794722393065,0.4511309280204683,0.0496712779547345,0.026091805715428,f25,16.419576,2,0,,23.46213476729044,0.6998329931550488,0.5383467540983606,0.6998329931550488,measured,0.6998329931550488,0.0,0.0,29.0,209.0
n00711,28.27499051111104,6.190503478947637,0.8733220266081074,Lexington Avenue,avenue_canyon,451.5341953104648,40.74984,-73.977231,lexington_avenue,220.00084181010365,lexington_avenue,-136.85659177527566,108.6988505892599,lexington_avenue_023,9.8866861662825e-05,0.0580119859979563,0.3999364990041655,0.1266779733918925,0.0686659873939362,f25,16.416528,2,0,,22.6937849228752,0.7233931252892168,0.5382468196721312,0.7233931252892168,measured,0.7233931252892168,0.0,0.0,29.0,209.0
n00713,28.374785567229925,0.7042814524997469,0.8790244189795465,Lexington Avenue,avenue_canyon,491.3514400113996,40.750155,-73.977002,lexington_avenue,180.04252157395916,lexington_avenue,-136.91041870704413,148.6644599788204,lexington_avenue_025,0.0662226378917694,0.0616298103263356,0.4478102750733438,0.1209755810204534,0.0593457706941177,f25,27.26436,2,0,,23.484815901378997,1.160935649420998,0.8939134426229508,1.160935649420998,measured,1.160935649420998,0.0,0.0,299.1,119.1
n00714,28.469005073189976,0.1216584452625515,0.937147274535002,Lexington Avenue,avenue_canyon,511.36973162608206,40.750313,-73.976886,lexington_avenue,159.9533528730373,lexington_avenue,-136.85351849180708,168.75720819067226,lexington_avenue_026,0.0939779933542012,0.0312976551328932,0.4666545800541494,0.0628527254649978,0.0315550703321046,f25,87.42730800000001,2,0,,22.74695289537693,3.84347338309953,2.8664691147540986,3.84347338309953,measured,3.84347338309953,0.0,0.0,29.2,209.2
n00715,28.495572936060363,0.0,0.9446110506364174,Lexington Avenue,avenue_canyon,531.2504567561118,40.75047,-73.976771,lexington_avenue,140.0022720891098,lexington_avenue,-136.81660193571793,188.7119096093963,lexington_avenue_027,0.1192980017513036,0.0302422958555527,0.5157564313822048,0.0553889493635826,0.0251466535080299,f25,92.945712,2,0,,22.9004177670694,4.0586906730433165,3.0474003934426235,4.0586906730433165,measured,4.0586906730433165,0.0,0.0,29.2,209.2
