node_id,eye_green,hard_barrier,soft_buffer,shelter,rest,building,sky,sidewalk,road,vehicle,person,canopy_green,affordance
n00129,0.00021174037807231212,0.0,0.0,0.0006129627795105014,0.0,0.43002109190126225,0.03686449229269062,0.025468641024859417,0.3491906923464573,0.13214369012471464,0.0006466324726324918,0.023077442373101657,0.0006129627795105014
n00130,0.00021919919990182675,0.0006568685127118979,0.0016752264885824908,0.006044317763954435,0.0,0.4521519852166235,0.0588744591282083,0.0463207157812232,0.37721948795680904,0.025544635206369338,0.001114126022454874,0.026244361838650573,0.0077195442525369255
n00131,0.0011073680122126604,0.009261593217100805,0.0,0.00768156159320455,0.00034642770929990034,0.4103942776490898,0.06734219828518515,0.027347624984764177,0.37107239111769635,0.06179159645584434,7.710242447218073e-06,0.01638962185052378,0.00802798930250445
n00132,0.00220685990955582,0.0,0.0006517093280420485,0.0,0.0,0.41749498150557335,0.036970450652556976,0.002713871588498106,0.3680654235018668,0.132899375285046,0.0008696716629380427,0.035506635093973955,0.0006517093280420485
n00133,0.0025864007000568037,0.0,0.0,0.0010777229803384271,0.0,0.4195250422631725,0.054833456945336125,0.00464478996747163,0.3083121615905517,0.18099029006156378,0.0009871738649947432,0.026078501948634304,0.0010777229803384271
n00134,7.70737891632e-05,0.0,0.0,0.01927937338204894,0.0,0.3680390944341084,0.12801134614030307,0.04571596612765276,0.3324038465880711,0.08388780353615348,0.0031975742004198425,0.0026087550258413377,0.01927937338204894
n00135,0.004164383841829097,0.0,0.000698529895901477,0.0017467939243719808,0.0,0.42646193239040453,0.0415348235074857,0.1424963449422845,0.23253523465689885,0.07940431555863542,0.0031487865880491213,0.048359137710505706,0.0024453238202734578
n00136,0.005475907721284797,0.0,0.0,0.005112209517305835,0.0,0.41196876161039586,0.04590286385856001,0.1356451525554623,0.2731471706122862,0.04387441529134493,0.0067097215272676845,0.05737272928510674,0.005112209517305835
n00137,0.0017744971271054016,0.0,0.0,0.0022984351315638823,0.0,0.363427519208486,0.06022355499043604,0.11891843751931841,0.2557802218758893,0.1283516127208327,0.00441675750299875,0.03956143895923556,0.0022984351315638823
n00138,0.0005867049848488484,5.084442816491943e-06,0.0,0.0002683955785437609,0.0,0.39639501617400985,0.04132666233908217,0.05751276621214391,0.30726787659849736,0.14059965670182722,0.008564499347862116,0.03196462481272795,0.0002683955785437609
n00139,0.004013449866991457,0.0,0.0,0.0,0.0,0.41379902632031546,0.04741090650614537,0.04730248867723517,0.37477458695734206,0.02696160933706597,0.003231215512834831,0.0742461315703448,0.0
n00140,0.006065748954955597,0.0,0.0,0.006967166612113274,0.0004026930488457078,0.44711071872690594,0.05462424839114937,0.051511754846398396,0.382349249176072,0.01986219287612921,0.000661249263265129,0.02925645967365895,0.007369859660958981
n00141,0.002306043494572449,0.0,0.0,0.0,0.0,0.4445848922207268,0.07393025903509907,0.06880474255854573,0.3325066186089903,0.047338554095099135,0.0007035342222844933,0.02615254897482479,0.0
n00142,0.0,0.0,0.0,0.0,0.00023137389495246882,0.36485444600623024,0.1039792569678482,0.05011911599217232,0.32065021848380165,0.0914254813653634,0.004744572773012484,0.0563176454330211,0.00023137389495246882
n00143,0.0010431481782176089,0.0,0.0,0.002606971985140983,0.0,0.26571604009743094,0.1305369869967404,0.007230672745496358,0.3099596833153699,0.23376761565715526,0.0016126743163700505,0.046662660013626116,0.002606971985140983
n00144,0.0,0.0012378913272998481,7.6796725294419e-06,0.0029602493372639887,0.0,0.28802283327982825,0.2012670022905316,0.02901832367087303,0.38264076005273434,0.05783035383352252,0.004225734197140865,0.006763746278721421,0.0029679290097934306
n00145,0.0010972049935977471,0.010183152180358462,0.0,0.0,0.008240116229402634,0.3474011065400701,0.11168252529126979,0.028149457233919303,0.38986483313760595,0.037414998328116976,0.0,0.060736118703275624,0.008240116229402634
n00146,0.0015116089873047427,0.0,0.0,0.0,0.0,0.39547017829564024,0.09215800460286046,0.027585852109319436,0.39474766703661235,0.03762239051391747,7.284260889614701e-06,0.039368020591625745,0.0
n00147,0.00024319792198816185,0.00015507821138009128,0.0,0.0,0.0,0.38639945949379745,0.12681826213197492,0.02487423853908412,0.3990527914550341,0.031764003281379904,0.0020257051173435078,0.006292620738344807,0.0
n00148,0.00023414895131519906,0.0,0.0,0.0017383380532970476,0.0,0.43653239296993107,0.06415667556694261,0.01760165348092202,0.3430376352463571,0.09501813522508137,0.0,0.039807616347704966,0.0017383380532970476
n00149,0.00043699982651612603,0.00295829141062916,0.0,0.0,0.0,0.3843788726148624,0.04888330986877603,0.009738681575047377,0.3756757294693811,0.11246948712173613,0.0,0.057177344114022595,0.0
n00150,0.0005248705747374497,0.0,0.0,0.00039463024809607074,0.0,0.4362470822077979,0.045825212848659515,0.02264887139571538,0.39211193795782984,0.050401491319184054,0.0018531853607165263,0.04104320128155118,0.00039463024809607074
n00151,0.0012469795682584176,0.0,0.0,0.0006592931380999948,0.0,0.474377972875183,0.043366690440759165,0.041062775891240445,0.40839148822720667,0.006530418083477963,0.0011949622495525574,0.020326686019474096,0.0006592931380999948
n00152,0.0010800380240180035,0.00022061086979620944,0.0,0.00029875525954044273,0.00019879290023737866,0.46397507270757626,0.04808404100747369,0.038511096085368894,0.4072781852816265,0.008831178427883802,0.0013932563932766077,0.028043993379687538,0.0004975481597778214
n00153,0.0005516262810195146,0.00010534377759557957,0.0,0.005414820310318599,0.0,0.4291302161689074,0.060256445962883265,0.044340532998960736,0.37388449536002516,0.03938006319667826,0.0029337757254866243,0.03411087863822344,0.005414820310318599
n00154,6.120595394073904e-05,0.07428772087174909,0.0,0.0,0.0,0.3670612833517924,0.0740692060868569,0.0023429931739442863,0.3268838228299439,0.139714327521404,5.337578683471738e-05,0.012578621204007214,0.0
n00155,0.0003058000231928591,0.001818293855539645,0.0,0.0,0.0,0.361611729738417,0.1307619698265324,0.010923683569237013,0.4365761503316186,0.04071085809786898,0.0029681183139725568,0.004327364227920502,0.0
n00156,0.004737565425194304,0.014051733775099582,0.0,0.0,0.0,0.37303648009850926,0.09901263569426898,0.02723345625590763,0.39419627209235625,0.042898551245333906,0.005324733741101334,0.020716231993753473,0.0
n00157,0.0019512981112615598,2.982211623893833e-05,0.0,0.0,0.0,0.39332928993511423,0.07957546262004653,0.06415298996468727,0.3306105599605317,0.041392116836465015,0.0,0.08106073587238988,0.0
n00158,0.002253240230210413,0.03637493467201984,0.0,0.0,0.0007543498544730133,0.41846498726636605,0.059635146434085275,0.0422673204893642,0.3294322470237294,0.05430422985182068,0.0012322276812924194,0.03843083901438009,0.0007543498544730133
n00159,0.002229121895046769,0.02593009252087733,0.0,0.00918599025773602,0.0017606234792549283,0.3826473691824712,0.07077892358313102,0.09104738379671996,0.3250620777529914,0.019553585793796048,0.007327669365416734,0.062019833089930775,0.010946613736990948
n00160,0.0001311551379802252,0.0333992231430997,0.0,0.002235539707937796,0.004671000812968277,0.37502402551148445,0.10067880640534405,0.10362819574022422,0.15105468391842616,0.006235380284933828,0.0,0.05695293362375022,0.006906540520906073
n00161,0.0010523307642128423,0.07551305575364281,0.0,0.0,0.0022118800720678897,0.34764645150526113,0.09807694010484365,0.06754691999131653,0.30925654964033916,0.033715415277033346,0.0,0.05054685801948375,0.0022118800720678897
n00162,0.0033984766331648128,0.05563275626311471,8.368917530589899e-06,0.0012027495895517778,0.0002733710759003624,0.3584699302597539,0.08895708106837463,0.07355592499984485,0.30669150027803754,0.04292081865130282,0.0022687152666630386,0.06603905488075335,0.0014844895829827299
n00163,0.0021531248646175015,0.06273193767183752,0.0,0.0,0.00456911501086298,0.3524701581331299,0.11942372511743386,0.07639067571471812,0.307955715947906,0.02837012354908324,0.0014470968663474382,0.033790491718360426,0.00456911501086298
n00164,0.007745426653125787,0.054910471918493915,0.0,0.0,0.0025097983687223913,0.3577628017216838,0.11233925633214357,0.0720432686787113,0.30035280100909006,0.043791623486630564,0.00037049902977523186,0.047306820133680864,0.0025097983687223913
n00165,0.00011491609750736703,0.017409012541276726,0.0,0.0,0.0009902457991036737,0.3237126982286388,0.1552994105741357,0.02858613613837171,0.41923765375842875,0.011669240881671344,2.9347685142501478e-05,0.02978844591059584,0.0009902457991036737
n00166,0.0030091272421306384,0.10762147135322489,0.0,0.0,0.0,0.26970477220198974,0.18946012671093546,0.07643998840772656,0.2718161906792935,0.02570254805449992,0.000597420295019512,0.039767930677244066,0.0
n00167,0.011352197270476117,0.08544644935675248,0.0,0.0,0.0,0.30668986984885416,0.18127258014878675,0.08089793527964563,0.1571105146851662,0.01791773715200266,0.00016339451726221898,0.033280660183336044,0.0
n00168,0.0011804718691342685,0.002185985362720603,0.0,0.0,2.957735473868709e-06,0.3255636956710059,0.1776594480672977,0.03780464288736402,0.39562063235997275,0.015961385930658694,0.004420909344799241,0.01840399234901117,2.957735473868709e-06
n00169,0.0003442860118784354,0.0024754475275432274,0.0,0.003718837191636706,0.0026372589486899317,0.38660828816808596,0.12245703561951253,0.028025544690952153,0.3619183540589556,0.05935604981345485,0.0007737922054049933,0.019949623199059633,0.006356096140326638
n00170,0.0013439982280828665,0.0003489433230059053,0.0005902002479714034,0.0,0.0021644329760489825,0.39026798887110986,0.14329858763398826,0.047120373101347736,0.35917059066443774,0.032952356668046454,0.0002706358899121202,0.00830614037263282,0.002754633224020386
n00171,0.001419191751203591,0.007852239398731113,0.0012299016587261835,0.005284620891823158,0.002170456553941003,0.4329800789216618,0.0593753802685201,0.05005832906386867,0.36066388005351707,0.006053757061284356,0.00010384062907075149,0.0685341646285004,0.008684979104490344
n00172,5.489884665425049e-05,0.0,0.0,0.00016152813941096203,0.004030547198332144,0.4488888957083162,0.0524322980971419,0.04396669043668448,0.35397325580855515,0.04352373855542517,0.003986174606130152,0.04549303479777473,0.004192075337743106
n00173,2.4211680203927596e-05,0.0,0.0,0.005282920290975899,0.006712603917754248,0.46261039932603887,0.05354418710718986,0.02691978633338715,0.361966027605453,0.04601466447221033,0.0006478633856435539,0.03067209223020263,0.011995524208730146
n00174,0.0,0.008342779064920503,0.0,0.0,0.0013465233175683528,0.4120035167527009,0.08188443149460685,0.02068538119866695,0.4055813153396944,0.013684278419631291,0.0027859744459112503,0.04460371533510056,0.0013465233175683528
n00175,2.4387678489522844e-05,0.003317126670446918,0.0,0.004686562226683225,0.01335321132912985,0.45569205664448553,0.09124401758190452,0.040265538673843554,0.3709748766893061,0.003412402335724713,0.0012156902091082324,0.011902440245561724,0.018039773555813075
n00176,7.986158314936522e-05,0.002397568192384238,0.0,0.0005168774974235459,0.009985511536602971,0.4884526108857502,0.06587599826010819,0.06926065840381301,0.28463403738214643,0.059073511084460156,0.0002479377239077513,0.007968044686982895,0.010502389034026517
n00177,0.007412128928251753,0.0016689508014059852,0.0,0.00177911611899101,7.763129809004092e-07,0.5052320252971603,0.04766107251303395,0.03036756340355045,0.3627714399199693,0.017297743219196794,1.7160410813218267e-05,0.01843025396992032,0.0017798924319719104
n00178,0.0038356952356334855,0.0,0.0,0.0,0.0,0.3925406092760549,0.11324087269750403,0.07129157374604804,0.3476138896745265,0.016113312032758224,0.011668648815572133,0.028724608933635012,0.0
n00179,0.0020720746946712694,0.0,0.0,0.005134929556550463,0.0,0.3157797731729145,0.07146880975320351,0.0032352603765799146,0.20250177557701793,0.3684333699975687,0.00026718366812601284,0.030067262459541434,0.005134929556550463
n00180,9.555808492771083e-05,0.0033073399500272646,0.0,0.0014376855783986926,0.0015924651478615402,0.4786286450005568,0.04625683024867238,0.07106912726734611,0.30433295306451025,0.041505213707540706,0.0018098916073294462,0.04426400701878037,0.003030150726260233
n00181,0.0033256142845952638,0.0,1.6293018888444128e-05,0.012976812045417584,9.520935037314347e-06,0.47033617907981173,0.05220769936240619,0.020939197740851928,0.26532515758116704,0.14143086219332787,1.4224345794791652e-05,0.031060043769511915,0.013002625999343341
n00182,0.0011739451666239614,0.0,0.0011185296362599905,0.00019879480153211487,0.0,0.47474279159688865,0.05124845003633364,0.023128194366885877,0.25323642539094887,0.16070779450906839,0.0001936517844558162,0.03058685506049425,0.0013173244377921054
n00183,0.0038703929696033514,0.005081302299460774,6.516745258754191e-05,0.0,0.0033380403829877496,0.41339888908442307,0.043662549505996136,0.056382250345436834,0.30968197406663983,0.03253905503884425,0.0020469071991086243,0.12085649637337717,0.0034032078355752914
n00184,0.0011119701361345707,0.0,0.0,0.0,0.00019923727435531335,0.5060401093211622,0.04572825249394112,0.04820103776640718,0.27629169976469864,0.09074486537094896,0.0003927102534065754,0.02578512876495575,0.00019923727435531335
n00185,0.0018851451482466027,0.0,0.0,0.0,0.0,0.3849536591603095,0.10724163255490735,0.006663847583023098,0.4434131375456843,0.028545924870174617,0.0016418116670605441,0.006323965427778069,0.0
n00186,0.014089872164297034,0.007643420531691958,0.0,0.007450686273993608,0.011006104355600716,0.3913198513471721,0.07253820936882854,0.059974697976756614,0.2434525561707588,0.12291793638507628,0.0011208549033222934,0.06192132621216119,0.018456790629594325
n00187,0.007386054697237004,0.005547269948718107,0.0017501787725852623,0.0,0.012032167604357017,0.4616949470443083,0.07095638997988019,0.059491539895704625,0.30975458161174113,0.03250038833561632,0.0020191750363118253,0.03176343158894237,0.01378234637694228
n00188,0.013855549405521505,0.026169039663973787,0.000736117615762095,0.0,0.010966934153173616,0.4191544792877487,0.07760881461085392,0.058435248083731066,0.30519439480738236,0.04038038427340535,0.0004218576387881521,0.043642709220838426,0.011703051768935711
n00189,0.0013962153754480584,0.0014121938991460698,0.0012038398930094864,0.0,0.004237075634820687,0.4431637383486233,0.08487881663652398,0.01801385699506484,0.2637026993370241,0.15235138931106834,0.0013571839013080127,0.020604429179013905,0.005440915527830174
n00190,0.009553361720392915,0.0029643703356660484,0.002883399492394,0.004263448568907093,0.0056119751650927484,0.45117880818913697,0.09031161968817053,0.05750586630104602,0.315429599452303,0.038795947878848124,7.129387334408081e-05,0.017856599560216554,0.012758823226393842
n00191,0.0021244796291818246,0.00260485334609596,0.0,0.00027123705785803506,0.0,0.43785640970012446,0.07588528759058201,0.058669423306703175,0.3071494360486625,0.039557564915680035,0.004171608657505503,0.06501201861117493,0.00027123705785803506
n00192,0.000708950157234016,0.00013187150003973261,0.0,0.002167830642488241,0.0,0.4190709276586642,0.07230306842665259,0.023141164472361794,0.4078105005499244,0.021974227690225955,0.0026052770626159797,0.0316171834103868,0.002167830642488241
n00193,0.008990431751180248,0.022925398336165234,0.0,0.0010167877528340665,0.0,0.31059897401261627,0.10653009714154214,0.017782982320703116,0.4127229963181184,0.022564040530413897,0.0010628847666131526,0.06895355136303409,0.0010167877528340665
n00194,0.0008917161253450881,0.00046746347610472145,0.0,0.004452656072501629,0.0,0.430589215532311,0.07238016945599841,0.03299311262987014,0.3279827830785571,0.06231379276540542,0.03106348605503556,0.03166085961138688,0.004452656072501629
n00195,0.00010064103325249421,0.21597203220295338,0.0,0.0,0.0006415779665103134,0.43636561119868733,0.05630963999482708,0.08061315165004643,0.17950855388196088,0.006290886002857731,0.002836692345367101,0.01129765146162323,0.0006415779665103134
n00196,0.0037401266414169294,0.008286745677573986,0.0,0.02702837327452517,0.005472501081500709,0.5588211191919737,0.029752574815800313,0.17019456247517126,0.16071307258214623,0.0009546893977072935,0.0012515032667957664,0.01831858450851804,0.03250087435602588
n00197,0.0003875565810782888,0.028273229705091697,0.0,0.020047626763804272,0.0,0.5280239700001593,0.012958830448883452,0.03486723061932302,0.17342187194414238,0.00047666159195131796,0.0,0.10328545166904342,0.020047626763804272
n00198,0.0017033470159104047,0.006299687011157904,0.0,0.024035136287517637,0.00038863766355743936,0.45015993886881733,0.024916667721871965,0.07594344603101827,0.2246724391163086,0.12950832729003833,0.0,0.034480197731521306,0.024423773951075076
n00199,0.047237452486246674,0.008561989311849086,0.0,0.0,0.0,0.4293912672492068,0.032964624369873255,0.009263281630343704,0.3272837990144494,0.09161476093825638,0.0,0.05227107553577739,0.0
n00200,0.0061325511058112885,0.009274416939588892,0.0007408238176281656,0.002983739898044088,0.0,0.416171839701486,0.07887935409209001,0.04837642105798819,0.3407001567908671,0.038373972565927485,0.01763235628507119,0.03118016100779125,0.0037245637156722534
n00201,3.493458707093497e-05,0.00035329480561837934,0.0,0.0011292334033926944,0.0,0.3895322382881958,0.10586923319550111,0.030622870194756912,0.42653690217498497,0.015143915854496072,0.009703581973933943,0.004486809586227854,0.0011292334033926944
n00202,4.738347762773121e-05,0.05070245702921595,0.0,0.0,0.0,0.43513810643647083,0.12170722947599216,0.04061215639876126,0.23015549417836573,0.11111152979436653,0.006400981879800894,0.00013647858400109013,0.0
n00203,8.60411699253076e-05,0.016266286043465274,0.0,0.0012071393993083074,0.0004373395245014496,0.3835147209178442,0.12955064186412246,0.08581379787551122,0.34422188320552116,0.002216382235101472,0.01592647929482078,0.00847434540028699,0.001644478923809757
n00204,0.002016073755414211,0.023605920141558306,0.0,0.0,0.010041037169177348,0.37829020919839207,0.08659123990916798,0.04126975296399699,0.2993409328117102,0.09563514460804441,0.0012862687210081012,0.05896325365820925,0.010041037169177348
n00205,0.007253754951116134,0.033685787913055584,0.0,0.0019041744632942606,0.0,0.4070234508740455,0.08349025152552235,0.0754534220252087,0.3348102297153945,0.011260357140093154,0.0012974057046153456,0.03318274408309577,0.0019041744632942606
n00206,0.0052115937062664885,0.03464433222830318,0.0,0.011248690748380757,0.01612059816144192,0.4436362431208352,0.04834267783715379,0.07564701827907395,0.33303110384714957,0.011241377038604458,0.0,0.018256737941322664,0.027369288909822674
n00207,0.01489003322225122,0.011586985894249406,0.0,0.0,0.0,0.47853772091820695,0.04295202607097127,0.05393975415917782,0.3228560640676352,0.03828996840765441,0.00028700185967633863,0.0319745991156483,0.0
n00208,0.015501058266155483,0.008135030837882877,0.0,0.0,0.0007780493579410053,0.507069969568151,0.03938081623738223,0.09446693823742168,0.22008128973521696,0.08632481351277668,0.0009667602345900967,0.014763990484518362,0.0007780493579410053
n00209,0.015414738277208366,0.001894626745751204,0.0,3.2611629852754734e-06,0.0,0.4158297111478137,0.08815734323437775,0.13653841449137233,0.2538102535801167,0.04333346383180404,0.0038279838418144576,0.029903418534745072,3.2611629852754734e-06
n00210,0.018247380406232076,0.018457670866994385,0.0,0.0,0.004049825095009152,0.33286890515666095,0.0931603324830975,0.03186313447472806,0.3849794927466064,0.021847571643970155,0.00046431062760092506,0.07232278469705551,0.004049825095009152
n00211,0.0,0.0,0.0,0.0,3.2187112684274606e-05,0.41551083187653776,0.08549993241738009,0.014341138921057853,0.3649579798747175,0.0938255844520454,0.0016463617617081085,0.015919623390155426,3.2187112684274606e-05
n00212,0.0015344338819199615,0.001343700176166406,0.0,0.0,0.0,0.4994591904736457,0.05630912736686173,0.13457062588301685,0.26008101389197963,0.026679928289109752,0.001418916188527675,0.016635143238340543,0.0
n00213,0.01993289932277045,0.008716886743325098,0.0,0.00396247415681461,0.0,0.43211930972388557,0.051987238598915575,0.07373655212686174,0.2970397115795273,0.04056085925561456,1.8998569881959277e-05,0.06664563502694175,0.00396247415681461
n00214,0.010495096261478936,0.0017110183011292083,0.0011263164924044547,0.0,0.00020627112077182448,0.46632296959369873,0.058267805817879395,0.06665544684072398,0.320401028200523,0.020831755248435502,0.0023123500233400607,0.04155565597330987,0.0013325876131762792
n00215,0.008993015560254954,0.011707206586202149,0.002566968560825843,0.0,0.0,0.4052750857352267,0.06371503799715379,0.05991880097603059,0.2026832171805104,0.18917909864272625,0.0,0.02305811945215459,0.002566968560825843
n00216,0.006194174149545653,0.0039625774711820085,0.003009127176369945,0.0,0.01845175116786311,0.4242036971976875,0.06942310529849172,0.11260504614849669,0.2570729825159844,0.028437762800460842,0.00014282474419833463,0.061703115610486844,0.021460878344233054
n00217,0.011241128345604489,0.015202668849491742,0.0,0.0,0.002503273534046551,0.4724533171305286,0.06020408242237193,0.08954930731627754,0.29384726953920554,0.01134410917214278,0.0003806403827313337,0.02620989005795428,0.002503273534046551
n00219,0.00739822030581132,0.009633061290895147,0.0006732253302235382,0.004904376456609378,4.8796947758516555e-06,0.4834196149565971,0.027981740140098712,0.10644090683188544,0.2707906879460014,0.03146568802787991,0.003793872672715353,0.047837679989679784,0.005582481481608768
n00220,0.02093736548916071,0.014364104327842511,0.0,0.00130809816481947,3.275872934582075e-06,0.48894486986684155,0.05592093995910446,0.08045516313498297,0.21638433099790585,0.06843296807499516,0.0023141303519836147,0.0270510543711053,0.0013113740377540522
n00221,0.0005333339901090839,0.0,0.0014409805350228063,0.001839526639603163,0.0,0.5286704098289529,0.05578918164917105,0.08942429369407832,0.18070033567963112,0.10851501448356268,9.835810218912965e-06,0.01728416161946183,0.0032805071746259693
n00222,0.006236755536496883,0.012072956715600398,0.003479205247297595,0.0,0.005776695391430123,0.4044068787109593,0.11201177714092934,0.07033708632628262,0.2573646762657908,0.06898356212558324,0.0,0.056719787746487955,0.009255900638727717
n00223,0.0004004897776852907,0.017099583317942053,0.0,0.0,0.0011986300493663053,0.4803378210093618,0.06434789951680712,0.08961955043162312,0.251376197670697,0.051498407213057255,0.0005507778049355057,0.01716087650336996,0.0011986300493663053
n00224,2.1123681605226945e-05,0.03026588992276013,0.0,0.008565736483680407,0.014282020066032082,0.46898138046123766,0.035134591547398945,0.0832613050477452,0.19961661561524593,0.09703700590642128,0.00022813887270950445,0.06050142514274224,0.022847756549712488
n00225,5.702387774178303e-05,0.008022300336636496,0.0,0.0,0.0,0.44824994630960063,0.07900808567499785,0.08351742564620185,0.2350289059604636,0.12542371381178197,0.0009618061174945361,0.00021800429647611685,0.0
n00226,0.008018063888735704,0.029859326591726458,0.0,0.0,0.0,0.23265567289937258,0.23384675369095664,0.057573471443335494,0.38468006444241976,0.009351787772996032,3.382271698155062e-06,0.04122024420543439,0.0
n00227,0.004492526919891687,0.017949175312150217,0.0,0.0,0.0018453059654091088,0.2499607255903325,0.22424605487793675,0.05185834677418488,0.39809023714806363,0.010774952910116372,0.0006204625377814539,0.02895467253265425,0.0018453059654091088
n00228,0.0008574468865969379,0.014580403292755667,0.0,0.0,0.0,0.24746154710337606,0.22743488539408918,0.014927727397647134,0.43791405927763366,0.015038649700935774,0.0,0.026872089830803945,0.0
n00229,0.01515986259356587,0.007821787438754467,0.0,0.0,9.977674658016012e-05,0.23390334321182005,0.1992022052987528,0.0475947617237431,0.3776460334144581,0.023660666820178946,0.0005062309493840291,0.08227008053765429,9.977674658016012e-05
n00230,0.002391406851650057,0.07730192981984678,0.0,0.0,0.0021461675169112946,0.23201991657605972,0.19980457659087617,0.046301750580603214,0.35584737127743304,0.004392515707919061,0.0014392845999159814,0.06721195917761319,0.0021461675169112946
n00231,0.0028483596406111682,0.13448506206451025,0.0,0.0,4.822946029152391e-05,0.22422526708473747,0.2076389010110351,0.014173034205665439,0.3018440551270291,0.06293323375766965,0.0009092117949932137,0.04980893549265824,4.822946029152391e-05
n00232,0.0029766150453359066,0.12903489460372158,0.0,0.0,0.0,0.23633258493847006,0.21143692164183922,0.042434183908924325,0.33448961888968826,0.0024990686939145323,0.0003345697233040001,0.04042799988380163,0.0
n00233,0.0010274672136687142,0.11534278964727926,0.0,0.0,0.0,0.23484607585798803,0.18840356702937539,0.03131974356273409,0.3119713542910152,0.06214650335502067,2.7914773963847863e-05,0.05491458426895491,0.0
n00234,0.002399345156208626,0.11571784194593658,0.0,0.0,6.485357471301112e-05,0.25116485034095276,0.13473561297279238,0.01668602086151097,0.2927308077335565,0.08701433936744553,0.001348617235550695,0.09598072232080627,6.485357471301112e-05
n00235,0.0010386699873159483,0.05858785485091531,0.0,0.0,0.00016756121339390857,0.29097642074345825,0.1573177111020533,0.014487829729441775,0.20513837385702974,0.22871988810193408,0.00035036236034905035,0.0383862665988167,0.00016756121339390857
n00236,0.0023990974362216966,0.001488847031197198,0.0,0.0,7.525702032646721e-05,0.3532938818784325,0.12893975568410995,0.017673881109079713,0.437773386003566,0.010057145396303454,0.0033089468989684107,0.017481123056475745,7.525702032646721e-05
n00237,0.013077522711599074,7.103721155775432e-05,0.0,0.0,4.339005313035902e-05,0.3629205948124747,0.08625552478103933,0.07083252812241696,0.35966416757712727,0.02124410454621031,0.006562729964041369,0.06667067239044829,4.339005313035902e-05
n00239,0.0024409272768572093,0.0,0.0,0.0,0.0,0.3716742400947946,0.11405520456677812,0.03124433036901438,0.41343387478108146,0.010126288927930844,0.0017718667083983998,0.046390378628147495,0.0
n00247,0.006417390789021613,0.02242368464649785,0.0,0.0004998834969615195,0.0,0.24444025102867706,0.16402231304390613,0.0233703179529472,0.37268648213103955,0.03645417056478548,0.003958813765016636,0.10275181878152825,0.0004998834969615195
n00248,0.0013711834197652026,0.028031268205679655,0.0,0.0,0.0,0.2996864381870547,0.18197300871169028,0.035439694746681315,0.34633178916817114,0.057726031609977274,0.0,0.04651738474930316,0.0
n00249,0.0031572746530271886,0.026087321055782865,6.152055208976585e-05,0.0,0.0004640754700426754,0.29917811905725583,0.17866582474298817,0.049333527398759465,0.35192791601890167,0.008013846542339593,0.0013900165296517632,0.07366957936571954,0.0005255960221324412
n00250,0.0032216354117761735,0.0028091247016833803,0.0,0.0,0.0,0.18562669545496013,0.21478332589166899,0.053279332502022395,0.40172558639328104,0.015712675431244858,0.0011307501239312175,0.09330116850688974,0.0
n00251,0.001150979934188797,0.016235239773757223,0.0,0.0,0.0,0.28869045875479904,0.18180554260613452,0.03444928532081978,0.3552143710488824,0.08420640220907193,0.00021678785130623067,0.036391624553586646,0.0
n00252,0.0026479133022516686,0.015577072875055782,0.0,0.0,0.00029247478311516866,0.29043655617958947,0.1843734221410813,0.06120237597187653,0.3563096937910537,0.0029413958575783988,0.0006348387648671472,0.08518478373528207,0.00029247478311516866
n00253,0.002190342946356198,0.0076642748509673855,0.0,0.020968542547426514,0.01072759985839338,0.3241634033114351,0.17910916442309646,0.07654211879301034,0.33739852939509996,0.0018073503163331204,0.0009030222760703475,0.035969831239348396,0.031696142405819895
n00254,0.0005502817970494796,0.018850675474296703,0.0,0.0,0.0,0.41203509821450546,0.13333175077687598,0.07548997053183663,0.3349531285956061,0.009421921035799656,0.0,0.01004515780190407,0.0
n00255,0.0004853448262597297,0.01898849124578607,0.0,0.0,0.0,0.4373193395360132,0.10921619966271141,0.06920197905219717,0.33213194797941537,0.021132162518811302,0.0014262797510892886,0.0035869353147857537,0.0
n00256,0.0008939486834483666,0.008846286415759528,0.0,0.0,0.0,0.4307656003673807,0.11001479091843634,0.1494974271493476,0.2553785588284655,0.01516579249271974,0.0026572006427965766,0.005602007570436168,0.0
n00257,0.0,0.0,0.0,0.0,0.0,0.545444720018516,0.04392574953406071,0.12695319461651428,0.2044255377114289,0.07047243341134983,0.0008270637113479306,0.006787742042008464,0.0
n00260,1.6402874438694566e-05,0.004991298638312544,0.0,0.11367014720101117,0.0001467237787596065,0.31094668653730845,0.09416848319330963,0.15081901932293812,0.23709278247383667,0.05191924210331538,0.007082908611469361,0.0028728007367456124,0.11381687097977077
n00261,0.0008320614726912941,0.008413147848472104,0.0,0.0,0.0017961620170626753,0.4888239729165058,0.08546370241821967,0.14977161007183426,0.21024842177087832,0.023984163520345936,0.0005172369560136975,0.02074419162673333,0.0017961620170626753
n00262,0.006439805735600779,0.0027706246709474696,0.0034907195805776742,0.027528999142970474,0.0035638319442228054,0.4673786742453892,0.06664381196556371,0.172021276506434,0.17390848286260444,0.061491085599954046,0.0,0.012594281987247071,0.034583550667770954
n00263,0.02268740008680344,0.0,0.00031839739558047945,0.016767817117969458,0.007295187922244847,0.4719168110465629,0.048554862687184744,0.1582646326785172,0.16880204875925167,0.0701499769068865,0.0007330212323731771,0.0339058357334661,0.024381402435794786
