node_id,osm_name,chain,chain_pos_m,lat,lon,typology,northing_m,easting_m,in_study,in_cleaned,cleaned_street,cleaned_direction,cleaned_id,street_segment,cross_dist,along_dist,mapping_id,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev,usable,exclude_reason
n00021,1st Avenue,1st_avenue,419.95931926796254,40.746993,-73.971168,avenue_secondary,424.17687011728526,920.7258825026776,True,True,1st_avenue,Northbound,1st_avenue_022,1st_avenue,464.0026324206368,80.27790586199927,1st_avenue_022,0.0,0.0,27.4,207.4,True,
n00022,1st Avenue,1st_avenue,439.9642006660657,40.747153,-73.971059,avenue_secondary,444.10232050253234,920.1912222815512,True,True,1st_avenue,Northbound,1st_avenue_023,1st_avenue,463.4351032870965,100.27846657379304,1st_avenue_023,0.0,0.0,27.4,207.4,True,
n00023,1st Avenue,1st_avenue,443.6982662632991,40.747183,-73.971039,avenue_secondary,447.8204548150976,920.058703342109,True,True,1st_avenue,Northbound,1st_avenue_024,1st_avenue,463.2963945135277,104.01066915444116,1st_avenue_024,0.0,0.0,27.4,207.4,True,
n00024,1st Avenue,1st_avenue,463.4807346505983,40.747361,-73.971028,avenue_secondary,465.4793233689037,911.3308947752904,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_001,1st_avenue,454.5252364247152,121.74933814754031,1st_avenue_025,1.0,0.0,210.8,30.8,False,"tunnel interior (sky 0.0% < 2%, classified 60.6% < 78%)"
n00025,1st Avenue,1st_avenue,471.99272474105504,40.747343,-73.97093,avenue_secondary,467.7459052003448,919.5240431209828,True,True,1st_avenue,Northbound,1st_avenue_025,1st_avenue,462.7288653796049,124.01122986692506,1st_avenue_026,0.0,0.0,27.6,207.6,True,
n00026,1st Avenue,1st_avenue,491.77933739800994,40.74752099999999,-73.970918,avenue_secondary,485.4456597760394,910.8699948901744,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_002,1st_avenue,454.0315291423396,141.7908189805319,1st_avenue_027,1.0,0.0,210.8,30.8,True,
n00027,1st Avenue,1st_avenue,500.20926171074416,40.747503,-73.970821,avenue_secondary,487.6713555856977,918.9893828984276,True,True,1st_avenue,Northbound,1st_avenue_026,1st_avenue,462.1613362446329,144.01179057882746,1st_avenue_028,0.0,0.0,28.7,208.7,True,
n00028,1st Avenue,1st_avenue,519.7888901955499,40.74767899999999,-73.970806,avenue_secondary,505.3004073025863,910.6637973876524,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_003,1st_avenue,453.7931419503383,161.71988670977152,1st_avenue_029,1.0,0.0,220.3,40.3,True,
n00029,1st Avenue,1st_avenue,528.3008423312872,40.747661,-73.970708,avenue_secondary,507.5669891348202,918.8569457315346,True,True,1st_avenue,Northbound,1st_avenue_027,1st_avenue,461.9967709041789,163.9817784285747,1st_avenue_030,0.0,0.0,30.0,210.0,True,
n00030,1st Avenue,1st_avenue,547.9860053584366,40.747838,-73.970694,avenue_secondary,525.2518352920031,910.4040090294624,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_004,1st_avenue,453.5009165645059,181.74608111173984,1st_avenue_031,0.0,0.0,25.1,205.1,True,
n00031,1st Avenue,1st_avenue,557.0708510267007,40.747817,-73.97059000000002,avenue_secondary,527.4736918676457,919.2004919560276,True,True,1st_avenue,Northbound,1st_avenue_028,1st_avenue,462.3089912097901,183.96211353667456,1st_avenue_032,0.0,0.0,41.5,221.5,True,
n00033,1st Avenue,1st_avenue,577.0253133786227,40.747954,-73.970437,avenue_secondary,546.9744765856215,923.1438762019952,True,True,1st_avenue,Northbound,1st_avenue_029,1st_avenue,466.2279020036689,203.5292460931581,1st_avenue_034,0.0,0.0,49.4,229.4,True,
n00032,1st Avenue,1st_avenue,590.3227504269286,40.747997,-73.970584,avenue_secondary,545.1214912370617,909.996699998204,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_005,1st_avenue,453.0610474749124,201.6904352714212,1st_avenue_033,0.0,0.0,28.8,208.8,True,
n00034,1st Avenue,1st_avenue,610.3213043290364,40.74816299999999,-73.970492,avenue_secondary,564.9319620229313,907.8865689292782,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_006,1st_avenue,450.9155177000816,221.5781139671417,1st_avenue_035,0.0,0.0,27.3,207.3,True,
n00036,1st Avenue,1st_avenue,630.289445991196,40.74832599999999,-73.970392,avenue_secondary,584.7794795973607,906.527293114294,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_007,1st_avenue,449.5220773183576,241.50177361011788,1st_avenue_037,0.0,0.0,29.2,209.2,True,
n00038,1st Avenue,1st_avenue,650.3787646574604,40.748484,-73.970276,avenue_secondary,604.7977712127301,906.6161369564796,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_008,1st_avenue,449.5789775335947,261.5945218219697,1st_avenue_039,0.0,0.0,29.2,209.2,True,
n00040,1st Avenue,1st_avenue,670.3299939156234,40.74864099999999,-73.970161,avenue_secondary,624.6784963413859,906.6848113180364,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_009,1st_avenue,449.61589408968376,281.5492232406938,1st_avenue_041,0.0,0.0,31.1,211.1,True,
n00042,1st Avenue,1st_avenue,690.378268121894,40.748799,-73.970046,avenue_secondary,644.6559019355536,906.6998948238312,True,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_010,1st_avenue,449.5989724533736,301.601051332038,1st_avenue_043,0.0,0.0,44.7,224.7,True,
n00044,1st Avenue,1st_avenue,710.2013433884734,40.74893700000001,-73.969897,avenue_secondary,664.0898230283697,910.2946468676132,False,True,1st_avenue_west_branch,Northbound,1st_avenue_west_branch_011,1st_avenue,453.1687576465654,321.1016300779478,1st_avenue_045,1.0,0.0,29.0,209.0,True,
n00045,1st Avenue,1st_avenue,729.429668464255,40.74885700000001,-73.969695,avenue_secondary,664.614362476223,929.4815032133864,False,True,1st_avenue,Northbound,1st_avenue_035,1st_avenue,472.38782718348295,321.59736065902223,1st_avenue_046,0.0,0.0,21.5,201.5,True,
n00043,1st Avenue,1st_avenue,749.4277734159916,40.748688,-73.969777,avenue_secondary,644.9227105216859,932.490010212942,True,True,1st_avenue,Northbound,1st_avenue_034,1st_avenue,475.4330900576622,301.82750315331714,1st_avenue_044,0.0,0.0,20.3,200.3,True,
n00041,1st Avenue,1st_avenue,769.3938680749385,40.748528,-73.969885,avenue_secondary,625.0381461583274,933.0984307700784,True,True,1st_avenue,Northbound,1st_avenue_033,1st_avenue,476.0744410431325,281.8678625613409,1st_avenue_042,0.0,0.0,26.7,206.7,True,
n00039,1st Avenue,1st_avenue,789.4185180417692,40.748369,-73.969997,avenue_secondary,605.0867181689105,933.3582191282684,True,True,1st_avenue,Northbound,1st_avenue_032,1st_avenue,476.3666664289648,261.84166815937255,1st_avenue_040,0.0,0.0,28.2,208.2,True,
n00037,1st Avenue,1st_avenue,809.4034477639605,40.74820999999999,-73.970108,avenue_secondary,585.1761762019634,933.6917678235164,True,True,1st_avenue,Northbound,1st_avenue_031,1st_avenue,476.7327136670111,241.8563938791836,1st_avenue_038,0.0,0.0,28.2,208.2,True,
n00035,1st Avenue,1st_avenue,829.3883030979122,40.74807200000001,-73.97026,avenue_secondary,565.6195970456481,929.8757347691324,True,True,1st_avenue,Northbound,1st_avenue_030,1st_avenue,472.941462918128,222.2330547711691,1st_avenue_036,0.0,0.0,38.1,218.1,True,
n00046,2nd Avenue,2nd_avenue,0.0,40.74477699999999,-73.975898,avenue_secondary,16.542081356201606,690.5968279098503,True,True,2nd_avenue,Northbound,2nd_avenue_001,2nd_avenue,234.130710703842,-328.5069704092237,2nd_avenue_001,0.0,0.0,29.3,209.3,True,
n00047,2nd Avenue,2nd_avenue,19.992688744873803,40.744934,-73.975782,avenue_secondary,36.4636925093879,690.7392626073229,True,True,2nd_avenue,Northbound,2nd_avenue_002,2nd_avenue,234.2414491125276,-308.51134886941054,2nd_avenue_002,0.0,0.0,29.3,209.3,True,
n00048,2nd Avenue,2nd_avenue,40.04119406348262,40.745092,-73.975667,avenue_secondary,56.44109810160069,690.7543461128312,True,True,2nd_avenue,Northbound,2nd_avenue_003,2nd_avenue,234.2245274751682,-288.4595207786479,2nd_avenue_003,0.0,0.0,29.3,209.3,True,
n00049,2nd Avenue,2nd_avenue,60.033861815058,40.74524900000001,-73.975551,avenue_secondary,76.36270925478698,690.8967808103037,True,True,2nd_avenue,Northbound,2nd_avenue_004,2nd_avenue,234.3352658838537,-268.46389923883464,2nd_avenue_004,0.0,0.0,29.3,209.3,True,
n00050,2nd Avenue,2nd_avenue,80.02651910425178,40.745406,-73.975435,avenue_secondary,96.28432040601832,691.0392155074896,True,True,2nd_avenue,Northbound,2nd_avenue_005,2nd_avenue,234.4460042914902,-248.46827769960296,2nd_avenue_005,0.0,0.0,29.3,209.3,True,
n00051,2nd Avenue,2nd_avenue,100.01916593420712,40.745563,-73.975319,avenue_secondary,116.20593155783064,691.1816502057238,True,True,2nd_avenue,Northbound,2nd_avenue_006,2nd_avenue,234.5567427005583,-228.47265616047983,2nd_avenue_006,0.0,0.0,29.3,209.3,True,
n00052,2nd Avenue,2nd_avenue,119.97057623150756,40.74572,-73.975204,avenue_secondary,136.08665668786034,691.2503245665189,True,True,2nd_avenue,Northbound,2nd_avenue_007,2nd_avenue,234.5936592566474,-208.51795474175583,2nd_avenue_007,0.0,0.0,29.3,209.3,True,
n00053,2nd Avenue,2nd_avenue,140.06005706185468,40.74587799999999,-73.975088,avenue_secondary,156.10494830185584,691.3391684094663,True,True,2nd_avenue,Northbound,2nd_avenue_008,2nd_avenue,234.6505594718845,-188.425206529904,2nd_avenue_008,0.0,0.0,29.3,209.3,True,
n00054,2nd Avenue,2nd_avenue,160.0526724405268,40.746035,-73.974972,avenue_secondary,176.0265594550421,691.4816031069389,True,True,2nd_avenue,Northbound,2nd_avenue_009,2nd_avenue,234.76129788057003,-168.42958499009077,2nd_avenue_009,0.0,0.0,29.3,209.3,True,
n00055,2nd Avenue,2nd_avenue,180.04527735814222,40.746192,-73.974856,avenue_secondary,195.94817060696045,691.624037803744,True,True,2nd_avenue,Northbound,2nd_avenue_010,2nd_avenue,234.8720362882065,-148.43396345085898,2nd_avenue_010,0.0,0.0,29.3,209.3,True,
n00056,2nd Avenue,2nd_avenue,199.99664642664897,40.746349,-73.974741,avenue_secondary,215.8288957368842,691.692712165968,True,True,2nd_avenue,Northbound,2nd_avenue_011,2nd_avenue,234.90895284534471,-128.47926203155347,2nd_avenue_011,0.0,0.0,29.0,209.0,True,
n00057,2nd Avenue,2nd_avenue,220.04505952934767,40.746507,-73.974626,avenue_secondary,235.80630132978388,691.7077956710955,True,True,2nd_avenue,Northbound,2nd_avenue_012,2nd_avenue,234.89203120798533,-108.4274339407908,2nd_avenue_012,,,,,False,"tunnel interior (sky 1.5% < 2%, classified 75.8% < 78%)"
n00058,2nd Avenue,2nd_avenue,239.9964079450268,40.746664,-73.974511,avenue_secondary,255.6870264598136,691.7764700318905,True,True,2nd_avenue,Northbound,2nd_avenue_013,2nd_avenue,234.9289477640745,-88.47273252206678,2nd_avenue_013,0.0,0.0,299.7,119.7,True,
n00059,2nd Avenue,2nd_avenue,260.0040469670582,40.746822,-73.974397,avenue_secondary,275.6235460300318,691.7177932028176,True,True,2nd_avenue,Northbound,2nd_avenue_014,2nd_avenue,234.8382042762169,-68.46182455123031,2nd_avenue_014,0.0,0.0,28.9,208.9,True,
n00060,2nd Avenue,2nd_avenue,280.0116758534051,40.74697999999999,-73.974283,avenue_secondary,295.56006560035587,691.6591163723157,True,True,2nd_avenue,Northbound,2nd_avenue_015,2nd_avenue,234.74746078731025,-48.45091658097532,2nd_avenue_015,0.0,0.0,28.9,208.9,True,
n00061,2nd Avenue,2nd_avenue,300.06004781196174,40.74713800000001,-73.974168,avenue_secondary,315.53747119394257,691.6741998770624,True,True,2nd_avenue,Northbound,2nd_avenue_016,2nd_avenue,234.73053914995089,-28.39908849021268,2nd_avenue_016,0.0,0.0,28.9,208.9,True,
n00062,2nd Avenue,2nd_avenue,320.06765643302634,40.74729599999999,-73.974054,avenue_secondary,335.4739907634738,691.6155230483702,True,True,2nd_avenue,Northbound,2nd_avenue_017,2nd_avenue,234.6397956620933,-8.38818051937622,2nd_avenue_017,0.0,0.0,28.9,208.9,True,
n00063,2nd Avenue,2nd_avenue,339.9780015870328,40.74745300000001,-73.97394,avenue_secondary,355.3138298729887,691.6104370723934,True,True,2nd_avenue,Northbound,2nd_avenue_018,2nd_avenue,234.60289036663508,11.52560077884013,2nd_avenue_018,0.0,0.0,28.9,208.9,True,
n00064,2nd Avenue,2nd_avenue,359.985590005954,40.74761099999999,-73.973826,avenue_secondary,375.25034944193897,691.5517602426531,True,True,2nd_avenue,Northbound,2nd_avenue_019,2nd_avenue,234.5121468777284,31.53650874909509,2nd_avenue_019,0.0,0.0,28.9,208.9,True,
n00065,2nd Avenue,2nd_avenue,379.9931682914945,40.747769,-73.973712,avenue_secondary,395.18686901295,691.4930834117704,True,True,2nd_avenue,Northbound,2nd_avenue_020,2nd_avenue,234.4214033888217,51.54741671935006,2nd_avenue_020,0.0,0.0,28.9,208.9,True,
n00066,2nd Avenue,2nd_avenue,400.0414887965788,40.747927,-73.973597,avenue_secondary,415.1642746057438,691.5081669183269,True,True,2nd_avenue,Northbound,2nd_avenue_021,2nd_avenue,234.40448175251143,71.59924481069422,2nd_avenue_021,0.0,0.0,28.9,208.9,True,
n00067,2nd Avenue,2nd_avenue,420.0490468171188,40.748085,-73.973483,avenue_secondary,435.1007941767549,691.4494900874441,True,True,2nd_avenue,Northbound,2nd_avenue_022,2nd_avenue,234.31373826322223,91.61015278163931,2nd_avenue_022,0.0,0.0,28.9,208.9,True,
n00068,2nd Avenue,2nd_avenue,440.0565947037869,40.748243,-73.973369,avenue_secondary,455.037313747079,691.3908132569422,True,True,2nd_avenue,Northbound,2nd_avenue_023,2nd_avenue,234.2229947743156,111.62106075189426,2nd_avenue_023,0.0,0.0,28.9,208.9,True,
n00069,2nd Avenue,2nd_avenue,459.96687876839616,40.7484,-73.973255,avenue_secondary,474.8771528551141,691.385727283156,True,True,2nd_avenue,Northbound,2nd_avenue_024,2nd_avenue,234.18608948028896,131.534842050002,2nd_avenue_024,0.0,0.0,28.9,208.9,True,
n00070,2nd Avenue,2nd_avenue,480.0151581260335,40.748558,-73.97314,avenue_secondary,494.8545584473269,691.4008107886643,True,True,2nd_avenue,Northbound,2nd_avenue_025,2nd_avenue,234.1691678425471,151.5866701414548,2nd_avenue_025,0.0,0.0,28.9,208.9,True,
n00071,2nd Avenue,2nd_avenue,500.0226756805361,40.748716,-73.973026,avenue_secondary,514.7910780183379,691.3421339577817,True,True,2nd_avenue,Northbound,2nd_avenue_026,2nd_avenue,234.0784243536404,171.59757811170974,2nd_avenue_026,0.0,0.0,28.9,208.9,True,
n00072,2nd Avenue,2nd_avenue,520.0301831001839,40.748874,-73.972912,avenue_secondary,534.727597589243,691.2834571283279,True,True,2nd_avenue,Northbound,2nd_avenue_027,2nd_avenue,233.9876808657828,191.6084860825462,2nd_avenue_027,0.0,0.0,28.9,208.9,True,
n00073,2nd Avenue,2nd_avenue,540.0376803854695,40.749032,-73.972798,avenue_secondary,554.6641171595672,691.224780297826,True,True,2nd_avenue,Northbound,2nd_avenue_028,2nd_avenue,233.89693737687608,211.6193940528012,2nd_avenue_028,0.0,0.0,29.1,209.1,True,
n00074,2nd Avenue,2nd_avenue,560.0300854921176,40.749189,-73.972682,avenue_secondary,574.5857283107986,691.367214995012,True,True,2nd_avenue,Northbound,2nd_avenue_029,2nd_avenue,234.0076757845126,231.61501559203293,2nd_avenue_029,0.0,0.0,29.7,209.7,True,
n00075,2nd Avenue,2nd_avenue,579.9674662041523,40.749345,-73.972565,avenue_secondary,594.4515450230034,691.6370008841623,True,True,2nd_avenue,Northbound,2nd_avenue_030,2nd_avenue,234.24607423857643,251.5544305796251,2nd_avenue_030,0.0,0.0,29.7,209.7,True,
n00076,2nd Avenue,2nd_avenue,600.0013433997974,40.749502,-73.972448,avenue_secondary,614.4140421973914,691.8531959180258,True,True,2nd_avenue,Northbound,2nd_avenue_031,2nd_avenue,234.4306344988094,271.59097223994604,2nd_avenue_031,0.0,0.0,29.7,209.7,True,
n00077,2nd Avenue,2nd_avenue,620.0352099699767,40.74965900000001,-73.972331,avenue_secondary,634.3765393724664,692.0693909515086,True,True,2nd_avenue,Northbound,2nd_avenue_032,2nd_avenue,234.61519475904225,291.62751390026693,2nd_avenue_032,0.0,0.0,29.7,209.7,True,
n00078,2nd Avenue,2nd_avenue,640.0145223004912,40.749815,-73.972213,avenue_secondary,654.283242105186,692.4129371774306,True,True,2nd_avenue,Northbound,2nd_avenue_033,2nd_avenue,234.92741506465347,311.6078490083668,2nd_avenue_033,0.0,0.0,299.4,119.4,True,
n00079,2nd Avenue,2nd_avenue,659.9656538207882,40.749972,-73.972098,avenue_secondary,674.1639672352156,692.4816115382256,False,True,2nd_avenue,Northbound,2nd_avenue_034,2nd_avenue,234.9643316207426,331.5625504270908,2nd_avenue_034,0.0,0.0,29.3,209.3,True,
n00113,3rd Avenue,3rd_avenue,0.0,40.75080899999998,-73.974447,avenue_secondary,659.0442486264094,474.3630358258852,True,True,3rd_avenue,Northbound,3rd_avenue_034,3rd_avenue,16.49423386860059,316.73621181333186,3rd_avenue_034,0.0,0.0,29.1,209.1,True,
n00112,3rd Avenue,3rd_avenue,20.048121960864894,40.750651,-73.974562,avenue_secondary,639.0668430349895,474.3479523185672,True,True,3rd_avenue,Northbound,3rd_avenue_033,3rd_avenue,16.511155504910846,296.68438372198773,3rd_avenue_033,0.0,0.0,28.9,208.9,True,
n00111,3rd Avenue,3rd_avenue,39.99919832239625,40.750494,-73.974677,avenue_secondary,619.1861179056468,474.2792779573914,True,True,3rd_avenue,Northbound,3rd_avenue_032,3rd_avenue,16.47423894843918,276.72968230395384,3rd_avenue_032,0.0,0.0,29.2,209.2,True,
n00110,3rd Avenue,3rd_avenue,59.99150583262641,40.750337,-73.97479300000002,avenue_secondary,599.2645067518795,474.1368432588706,True,True,3rd_avenue,Northbound,3rd_avenue_031,3rd_avenue,16.36350053975363,256.73406076414057,3rd_avenue_031,0.0,0.0,29.4,209.4,True,
n00109,3rd Avenue,3rd_avenue,79.98382380044134,40.75018,-73.974909,avenue_secondary,579.3428956012291,473.9944085627328,True,True,3rd_avenue,Northbound,3rd_avenue_030,3rd_avenue,16.25276213211717,236.73843922490883,3rd_avenue_030,0.0,0.0,29.4,209.4,True,
n00108,3rd Avenue,3rd_avenue,100.04835417095228,40.750021,-73.975022,avenue_secondary,559.3505815899236,474.18043658491246,True,True,3rd_avenue,Northbound,3rd_avenue_029,3rd_avenue,16.4711656664022,216.67132470243288,3rd_avenue_029,0.0,0.0,28.5,208.5,True,
n00107,3rd Avenue,3rd_avenue,119.99947184178752,40.749864,-73.975137,avenue_secondary,539.469856459313,474.11176222306926,True,True,3rd_avenue,Northbound,3rd_avenue_028,3rd_avenue,16.434249108881446,196.71662328381743,3rd_avenue_028,0.0,0.0,29.0,209.0,True,
n00106,3rd Avenue,3rd_avenue,140.04765540943328,40.749706,-73.975252,avenue_secondary,519.492450867787,474.0966787171802,True,True,3rd_avenue,Northbound,3rd_avenue_027,3rd_avenue,16.45117074624079,176.66479519305477,3rd_avenue_027,0.0,0.0,29.1,209.1,True,
n00105,3rd Avenue,3rd_avenue,159.9987937366504,40.749549,-73.975367,avenue_secondary,499.6117257371764,474.028004355337,True,True,3rd_avenue,Northbound,3rd_avenue_026,3rd_avenue,16.4142541891026,156.71009377374924,3rd_avenue_026,0.0,0.0,29.0,209.0,True,
n00104,3rd Avenue,3rd_avenue,180.03265709300433,40.74939200000001,-73.975484,avenue_secondary,479.6492285640565,473.8118093221409,True,True,3rd_avenue,Northbound,3rd_avenue_025,3rd_avenue,16.22969392991878,136.6735521140098,3rd_avenue_025,0.0,0.0,29.8,209.8,True,
n00103,3rd Avenue,3rd_avenue,199.94286660798343,40.74923499999999,-73.975598,avenue_secondary,459.8093894539604,473.81689529706944,True,True,3rd_avenue,Northbound,3rd_avenue_024,3rd_avenue,16.266599224327898,116.75977081521197,3rd_avenue_024,0.0,0.0,29.0,209.0,True,
n00102,3rd Avenue,3rd_avenue,219.99109117765465,40.74907699999999,-73.975713,avenue_secondary,439.8319838617477,473.80181179156114,True,True,3rd_avenue,Northbound,3rd_avenue_023,3rd_avenue,16.283520861687244,96.70794272444932,3rd_avenue_023,0.0,0.0,28.9,208.9,True,
n00101,3rd Avenue,3rd_avenue,239.99857496022227,40.74891900000001,-73.975827,avenue_secondary,419.89546429279744,473.8604886213015,True,True,3rd_avenue,Northbound,3rd_avenue_022,3rd_avenue,16.374264350593926,76.69703475419435,3rd_avenue_022,0.0,0.0,29.0,209.0,True,
n00100,3rd Avenue,3rd_avenue,260.0468201383108,40.748761,-73.975942,avenue_secondary,399.9180586993167,473.8454051151258,True,True,3rd_avenue,Northbound,3rd_avenue_021,3rd_avenue,16.391185986904198,56.645206662850185,3rd_avenue_021,0.0,0.0,29.0,209.0,True,
n00099,3rd Avenue,3rd_avenue,279.9980204281068,40.748604,-73.976057,avenue_secondary,380.0373335692871,473.7767307543308,True,True,3rd_avenue,Northbound,3rd_avenue_020,3rd_avenue,16.35426943081506,36.69050524412616,3rd_avenue_020,0.0,0.0,29.2,209.2,True,
n00098,3rd Avenue,3rd_avenue,299.9492310111761,40.748447000000006,-73.976172,avenue_secondary,360.1566084393633,473.70805639210687,True,True,3rd_avenue,Northbound,3rd_avenue_019,3rd_avenue,16.317352873676846,16.735803824820607,3rd_avenue_019,0.0,0.0,29.2,209.2,True,
n00097,3rd Avenue,3rd_avenue,319.99750695961194,40.74828899999999,-73.976287,avenue_secondary,340.1792028457767,473.69297288736016,True,True,3rd_avenue,Northbound,3rd_avenue_018,3rd_avenue,16.334274511036195,-3.3160242659420422,3rd_avenue_018,0.0,0.0,29.1,209.1,True,
n00096,3rd Avenue,3rd_avenue,340.0050412713304,40.74813100000001,-73.976401,avenue_secondary,320.2426832768264,473.75164971710046,True,True,3rd_avenue,Northbound,3rd_avenue_017,3rd_avenue,16.425017999942874,-23.326932236197003,3rd_avenue_017,0.0,0.0,28.8,208.8,True,
n00095,3rd Avenue,3rd_avenue,359.9975063012831,40.74797399999999,-73.976517,avenue_secondary,300.3210721229532,473.6092150200087,True,True,3rd_avenue,Northbound,3rd_avenue_016,3rd_avenue,16.314279591257332,-43.32255377601024,3rd_avenue_016,0.0,0.0,29.1,209.1,True,
n00094,3rd Avenue,3rd_avenue,379.9487581943298,40.747817000000005,-73.976632,avenue_secondary,280.44034699429744,473.5405406584521,True,True,3rd_avenue,Northbound,3rd_avenue_015,3rd_avenue,16.277363035168193,-63.27725519473427,3rd_avenue_015,0.0,0.0,29.2,209.2,True,
n00093,3rd Avenue,3rd_avenue,399.95632276871095,40.747659000000006,-73.976746,avenue_secondary,260.5038274233923,473.5992174879058,True,True,3rd_avenue,Northbound,3rd_avenue_014,3rd_avenue,16.368106523025794,-83.28816316557074,3rd_avenue_014,0.0,0.0,29.0,209.0,True,
n00092,3rd Avenue,3rd_avenue,419.9611529502904,40.747499,-73.976855,avenue_secondary,240.5783770373523,474.1338777108419,True,True,3rd_avenue,Northbound,3rd_avenue_013,3rd_avenue,16.935635657997718,-103.28872387747312,3rd_avenue_013,0.0,0.0,27.5,207.5,True,
n00091,3rd Avenue,3rd_avenue,439.9659924576507,40.74733899999999,-73.976964,avenue_secondary,220.6529266513124,474.66853793377794,True,True,3rd_avenue,Northbound,3rd_avenue_012,3rd_avenue,17.503164792969642,-123.28928458937548,3rd_avenue_012,0.0,0.0,27.5,207.5,True,
n00090,3rd Avenue,3rd_avenue,459.9708412890221,40.747179,-73.977073,avenue_secondary,200.7274762667521,475.2031981545234,True,True,3rd_avenue,Northbound,3rd_avenue_011,3rd_avenue,18.070693926509943,-143.28984530116924,3rd_avenue_011,0.0,0.0,27.5,207.5,True,
n00089,3rd Avenue,3rd_avenue,479.97569944595614,40.747019,-73.977182,avenue_secondary,180.8020258807122,475.7378583774595,True,True,3rd_avenue,Northbound,3rd_avenue_010,3rd_avenue,18.638223061481867,-163.29040601307162,3rd_avenue_010,0.0,0.0,27.5,207.5,True,
n00088,3rd Avenue,3rd_avenue,499.95519484167727,40.746863,-73.9773,avenue_secondary,160.89532314730562,475.3943121519183,True,True,3rd_avenue,Northbound,3rd_avenue_009,3rd_avenue,18.326002756253168,-183.2707411218616,3rd_avenue_009,0.0,0.0,29.7,209.7,True,
n00087,3rd Avenue,3rd_avenue,520.0310053890461,40.746706,-73.977418,avenue_secondary,140.89193995171595,475.1043567816637,True,True,3rd_avenue,Northbound,3rd_avenue_008,3rd_avenue,18.06762064409044,-203.34820290200008,3rd_avenue_008,0.0,0.0,30.0,210.0,True,
n00086,3rd Avenue,3rd_avenue,540.010522431793,40.74655,-73.977536,avenue_secondary,120.98523721762244,474.76081055650326,True,True,3rd_avenue,Northbound,3rd_avenue_007,3rd_avenue,17.755400338861733,-223.32853801079008,3rd_avenue_007,0.0,0.0,30.0,210.0,True,
n00085,3rd Avenue,3rd_avenue,560.0445890554895,40.746393,-73.97765300000002,avenue_secondary,101.02274004265344,474.5446155215915,True,True,3rd_avenue,Northbound,3rd_avenue_006,3rd_avenue,17.570840078628862,-243.365079671111,3rd_avenue_006,0.0,0.0,29.7,209.7,True,
n00084,3rd Avenue,3rd_avenue,579.9959446858333,40.74623599999999,-73.977768,avenue_secondary,81.14201491251788,474.4759411622255,True,True,3rd_avenue,Northbound,3rd_avenue_005,3rd_avenue,17.53392352215718,-263.3197810891449,3rd_avenue_005,0.0,0.0,29.0,209.0,True,
n00083,3rd Avenue,3rd_avenue,600.003610696617,40.746078,-73.977882,avenue_secondary,61.20549534288068,474.5346179923466,True,True,3rd_avenue,Northbound,3rd_avenue_004,3rd_avenue,17.624667011446405,-283.33068906009,3rd_avenue_004,0.0,0.0,29.0,209.0,True,
n00082,3rd Avenue,3rd_avenue,620.0520411679864,40.745920000000005,-73.977997,avenue_secondary,41.22808975077379,474.5195344854094,True,True,3rd_avenue,Northbound,3rd_avenue_003,3rd_avenue,17.641588647756677,-303.3825171514342,3rd_avenue_003,0.0,0.0,29.0,209.0,True,
n00081,3rd Avenue,3rd_avenue,640.0192467919127,40.745762,-73.97811,avenue_secondary,21.33245620165144,474.6519716523022,True,True,3rd_avenue,Northbound,3rd_avenue_002,3rd_avenue,17.806153988210696,-323.35250500118144,3rd_avenue_002,0.0,0.0,28.8,208.8,True,
n00080,3rd Avenue,3rd_avenue,659.9568611353166,40.745606,-73.978227,avenue_secondary,1.4666394901334456,474.3821857627712,False,True,3rd_avenue,Northbound,3rd_avenue_001,3rd_avenue,17.567755534146784,-343.2919199887736,3rd_avenue_001,0.0,0.0,29.5,209.5,True,
n00114,Park Avenue,Park_Ave_East,0.0,40.74692000000001,-73.98137,avenue_canyon,0.0,172.13506507290504,False,True,Park_Ave_East,Northbound,Park_Ave_East_001,Park_Ave_East,-285.1977108344562,-344.2794116878882,Park_Ave_East_001,0.0,0.0,31.4,211.4,True,
n00115,Park Avenue,Park_Ave_East,19.947698684147408,40.747072,-73.981244,avenue_canyon,19.847069058990485,173.28305740948446,True,True,Park_Ave_East,Northbound,Park_Ave_East_002,Park_Ave_East,-284.0795629412407,-324.36022230399,Park_Ave_East_002,0.0,0.0,31.6,211.6,True,
n00116,Park Avenue,Park_Ave_East,39.959127482666325,40.74722700000001,-73.98112300000001,avenue_canyon,39.77974939656684,173.90147549796222,True,True,Park_Ave_East,Northbound,Park_Ave_East_003,Park_Ave_East,-283.4920388864899,-304.35425350582415,Park_Ave_East_003,0.0,0.0,29.1,209.1,True,
