node_id,street_name,lat,lng,heading_fwd_deg,heading_rev_deg,seq_fwd,seq_rev,is_tunnel,is_bridge,_seq,source_id,folder,osm_name,lon,easting_m,northing_m,chain,chain_pos_m,street_segment,cleaned_street,typology,in_study,usable,exclude_reason
n01463,Royal Exchange Buildings,51.513731,-0.086542,350.9,170.9,3,2,0,0,3,royal_exchange_buildings_003,royal_exchange_buildings,Royal Exchange Buildings,-0.086542,532873.4401472091,181158.1668808699,royal_exchange_buildings,,royal_exchange_buildings,royal_exchange_buildings,unclassified,True,True,
n01464,Royal Exchange Buildings,51.513908,-0.086587,350.9,170.9,4,1,0,0,4,royal_exchange_buildings_004,royal_exchange_buildings,Royal Exchange Buildings,-0.086587,532869.8031741161,181177.7681615368,royal_exchange_buildings,,royal_exchange_buildings,royal_exchange_buildings,unclassified,True,True,
n01465,Russia Row,51.514424,-0.093261,297.3,117.3,1,3,0,0,1,russia_row_001,russia_row,Russia Row,-0.093261,532405.2326863811,181223.06228490616,russia_row,,russia_row,russia_row,unclassified,True,True,
n01466,Russia Row,51.514507,-0.093519,294.0,114.0,2,2,0,0,2,russia_row_002,russia_row,Russia Row,-0.093519,532387.0910988372,181231.82574891124,russia_row,,russia_row,russia_row,unclassified,True,True,
n01467,Russia Row,51.514584,-0.093795,294.0,114.0,3,1,0,0,3,russia_row_003,russia_row,Russia Row,-0.093795,532367.718043543,181239.8895265399,russia_row,,russia_row,russia_row,unclassified,True,True,
n01468,Saint George's Lane,51.510232,-0.084571,294.5,114.5,1,3,0,0,1,saint_george_s_lane_001,saint_george_s_lane,Saint George's Lane,-0.084571,533020.3824230266,180772.64568692195,saint_george_s_lane,,saint_george_s_lane,saint_george_s_lane,unclassified,True,True,
n01469,Saint George's Lane,51.510308,-0.084838,274.9,94.9,2,2,0,0,2,saint_george_s_lane_002,saint_george_s_lane,Saint George's Lane,-0.084838,533001.6339857334,180780.61222875305,saint_george_s_lane,,saint_george_s_lane,saint_george_s_lane,unclassified,True,True,
n01470,Saint George's Lane,51.510325,-0.085162,274.9,94.9,3,1,0,0,3,saint_george_s_lane_003,saint_george_s_lane,Saint George's Lane,-0.085162,532979.1020273934,180781.9143812182,saint_george_s_lane,,saint_george_s_lane,saint_george_s_lane,unclassified,True,True,
n01471,Saint Mary Axe,51.513584,-0.081615,45.3,225.3,1,12,0,0,1,saint_mary_axe_001,saint_mary_axe,Saint Mary Axe,-0.081615,533215.729573639,181150.7702167176,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01472,Saint Mary Axe,51.513704,-0.081423,28.9,208.9,2,11,0,0,2,saint_mary_axe_002,saint_mary_axe,Saint Mary Axe,-0.081423,533228.701723035,181164.4638042589,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01473,Saint Mary Axe,51.51386,-0.081285,2.2,182.2,3,10,0,0,3,saint_mary_axe_003,saint_mary_axe,Saint Mary Axe,-0.081285,533237.8220470287,181182.06249093503,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01474,Saint Mary Axe,51.514013,-0.081275,20.6,200.6,4,9,0,0,4,saint_mary_axe_004,saint_mary_axe,Saint Mary Axe,-0.081275,533238.0698038912,181199.09472041577,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,True,
n01475,Saint Mary Axe,51.514185,-0.081173,20.8,200.8,5,8,0,0,5,saint_mary_axe_005,saint_mary_axe,Saint Mary Axe,-0.081173,533244.645530453,181218.40717658369,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,True,
n01476,Saint Mary Axe,51.514402,-0.081041,29.9,209.9,6,7,0,0,6,saint_mary_axe_006,saint_mary_axe,Saint Mary Axe,-0.081041,533253.1715084823,181242.77835378784,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01477,Saint Mary Axe,51.514543,-0.080912,16.5,196.5,7,6,0,0,7,saint_mary_axe_007,saint_mary_axe,Saint Mary Axe,-0.080912,533261.7108784573,181258.69267114112,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,True,
n01478,Saint Mary Axe,51.51471,-0.080833,21.9,201.9,8,5,0,0,8,saint_mary_axe_008,saint_mary_axe,Saint Mary Axe,-0.080833,533266.7051809155,181277.40729649397,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01479,Saint Mary Axe,51.514873,-0.080728,41.2,221.2,9,4,0,0,9,saint_mary_axe_009,saint_mary_axe,Saint Mary Axe,-0.080728,533273.5150773289,181295.72442865383,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,True,
n01480,Saint Mary Axe,51.515015,-0.080529,44.0,224.0,10,3,0,0,10,saint_mary_axe_010,saint_mary_axe,Saint Mary Axe,-0.080529,533286.9081934514,181311.8773775642,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,True,
n01481,Saint Mary Axe,51.515156,-0.080312,42.4,222.4,11,2,0,0,11,saint_mary_axe_011,saint_mary_axe,Saint Mary Axe,-0.080312,533301.5530336495,181327.95192243968,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,True,
n01482,Saint Mary Axe,51.515284,-0.080126,42.4,222.4,12,1,0,0,12,saint_mary_axe_012,saint_mary_axe,Saint Mary Axe,-0.080126,533314.0848398951,181342.5244450526,saint_mary_axe,,saint_mary_axe,saint_mary_axe,unclassified,True,True,
n01483,Salters' Hall Court,51.511495,-0.089645,15.0,195.0,1,3,0,0,1,salters_hall_court_001,salters_hall_court,Salters' Hall Court,-0.089645,532664.62853674,180903.89212167548,salters_hall_court,,salters_hall_court,salters_hall_court,unclassified,True,True,
n01484,Salters' Hall Court,51.511665,-0.089572,12.9,192.9,2,2,0,0,2,salters_hall_court_002,salters_hall_court,Salters' Hall Court,-0.089572,532669.2004107232,180922.9288492157,salters_hall_court,,salters_hall_court,salters_hall_court,unclassified,True,True,
n01485,Salters' Hall Court,51.511752,-0.08954,12.9,192.9,3,1,0,0,3,salters_hall_court_003,salters_hall_court,Salters' Hall Court,-0.08954,532671.1682799348,180932.6614695046,salters_hall_court,,salters_hall_court,salters_hall_court,unclassified,True,True,
n01486,Sherborne Lane,51.511796,-0.088473,328.6,148.6,1,5,0,0,1,sherborne_lane_001,sherborne_lane,Sherborne Lane,-0.088473,532745.0777494521,180939.48770237085,sherborne_lane,,sherborne_lane,sherborne_lane,unclassified,True,True,
n01487,Sherborne Lane,51.511928,-0.088601,26.9,206.9,2,4,0,0,2,sherborne_lane_002,sherborne_lane,Sherborne Lane,-0.088601,532735.8126784638,180953.934508271,sherborne_lane,,sherborne_lane,sherborne_lane,unclassified,True,True,
n01488,Sherborne Lane,51.512089,-0.088471,27.8,207.8,3,3,0,0,3,sherborne_lane_003,sherborne_lane,Sherborne Lane,-0.088471,532744.365472958,180972.0737857247,sherborne_lane,,sherborne_lane,sherborne_lane,unclassified,True,True,
n01489,Sherborne Lane,51.512251,-0.088334,26.2,206.2,4,2,0,0,4,sherborne_lane_004,sherborne_lane,Sherborne Lane,-0.088334,532753.4010102254,180990.33696970867,sherborne_lane,,sherborne_lane,sherborne_lane,unclassified,True,True,
n01490,Sherborne Lane,51.512413,-0.088207,26.2,206.2,5,1,0,0,5,sherborne_lane_005,sherborne_lane,Sherborne Lane,-0.088207,532761.7426062956,181008.5820447022,sherborne_lane,,sherborne_lane,sherborne_lane,unclassified,True,True,
n01491,Ship Tavern Passage,51.512219,-0.084398,111.1,291.1,1,3,0,0,1,ship_tavern_passage_001,ship_tavern_passage,Ship Tavern Passage,-0.084398,533026.6032627416,180993.91997278848,ship_tavern_passage,,ship_tavern_passage,ship_tavern_passage,unclassified,True,True,
n01492,Ship Tavern Passage,51.512154,-0.084127,25.5,205.5,2,2,0,0,2,ship_tavern_passage_002,ship_tavern_passage,Ship Tavern Passage,-0.084127,533045.5965068804,180987.18403068415,ship_tavern_passage,,ship_tavern_passage,ship_tavern_passage,unclassified,True,True,
n01493,Ship Tavern Passage,51.51232,-0.084,25.5,205.5,3,1,0,0,3,ship_tavern_passage_003,ship_tavern_passage,Ship Tavern Passage,-0.084,533053.925435469,181005.87441404368,ship_tavern_passage,,ship_tavern_passage,ship_tavern_passage,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01494,Skinners Lane,51.511113,-0.093,292.9,112.9,1,4,0,0,1,skinners_lane_001,skinners_lane,Skinners Lane,-0.093,532432.936469946,180855.34099498103,skinners_lane,,skinners_lane,skinners_lane,unclassified,True,True,
n01495,Skinners Lane,51.51119,-0.09329,279.2,99.2,2,3,0,0,2,skinners_lane_002,skinners_lane,Skinners Lane,-0.09329,532412.5904933591,180863.37930808496,skinners_lane,,skinners_lane,skinners_lane,unclassified,True,True,
n01496,Skinners Lane,51.511219,-0.093583,274.5,94.5,3,2,0,0,3,skinners_lane_003,skinners_lane,Skinners Lane,-0.093583,532392.1754637347,180866.0745353651,skinners_lane,,skinners_lane,skinners_lane,unclassified,True,True,
n01497,Skinners Lane,51.511234,-0.093872,274.5,94.5,4,1,0,0,4,skinners_lane_004,skinners_lane,Skinners Lane,-0.093872,532372.0785646876,180867.22023158363,skinners_lane,,skinners_lane,skinners_lane,unclassified,True,True,
n01498,St Alphage Garden,51.517812,-0.092252,295.2,115.2,1,4,0,0,1,st_alphage_garden_001,st_alphage_garden,St Alphage Garden,-0.092252,532465.4194332135,181601.64282322823,st_alphage_garden,,st_alphage_garden,st_alphage_garden,unclassified,True,True,
n01499,St Alphage Garden,51.517901,-0.092552,295.6,115.6,2,3,0,0,2,st_alphage_garden_002,st_alphage_garden,St Alphage Garden,-0.092552,532444.3477305578,181610.99731919792,st_alphage_garden,,st_alphage_garden,st_alphage_garden,unclassified,True,True,
n01500,St Alphage Garden,51.517981,-0.09282,289.0,109.0,3,2,0,0,3,st_alphage_garden_003,st_alphage_garden,St Alphage Garden,-0.09282,532425.5223140894,181619.4089354321,st_alphage_garden,,st_alphage_garden,st_alphage_garden,unclassified,True,True,
n01501,St Alphage Garden,51.51805,-0.093138,289.0,109.0,4,1,0,0,4,st_alphage_garden_004,st_alphage_garden,St Alphage Garden,-0.093138,532403.2599022283,181626.5069904889,st_alphage_garden,,st_alphage_garden,st_alphage_garden,unclassified,True,True,
n01502,St Helen's Place,51.515251,-0.081803,0.0,180.0,1,2,0,0,1,st_helen_s_place_001,st_helen_s_place,St Helen's Place,-0.081803,533197.8260502538,181335.80347409344,st_helen_s_place,,st_helen_s_place,st_helen_s_place,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01503,St Helen's Place,51.515251,-0.081803,0.0,180.0,2,1,0,0,2,st_helen_s_place_002,st_helen_s_place,St Helen's Place,-0.081803,533197.8260502538,181335.80347409344,st_helen_s_place,,st_helen_s_place,st_helen_s_place,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01504,St Paul's Churchyard,51.512959,-0.097088,299.2,119.2,1,5,0,0,1,st_paul_s_churchyard_seg1_001,st_paul_s_churchyard,St Paul's Churchyard,-0.097088,532143.9353277199,181053.2381432688,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,True,
n01505,St Paul's Churchyard,51.514432,-0.097042,279.1,99.1,1,5,0,0,1,st_paul_s_churchyard_seg2_001,st_paul_s_churchyard,St Paul's Churchyard,-0.097042,532142.8676967354,181217.1232818155,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01506,St Paul's Churchyard,51.513072,-0.097408,274.2,94.2,2,4,0,0,2,st_paul_s_churchyard_seg1_002,st_paul_s_churchyard,St Paul's Churchyard,-0.097408,532121.4049570779,181065.2267887782,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01507,St Paul's Churchyard,51.514451,-0.097237,256.8,76.8,2,4,0,0,2,st_paul_s_churchyard_seg2_002,st_paul_s_churchyard,St Paul's Churchyard,-0.097237,532129.2828300792,181218.88433120312,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,True,
n01508,St Paul's Churchyard,51.513081,-0.097619,291.2,111.2,3,3,0,0,3,st_paul_s_churchyard_seg1_003,st_paul_s_churchyard,St Paul's Churchyard,-0.097619,532106.7384248856,181065.84701129515,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01509,St Paul's Churchyard,51.5144,-0.097586,262.6,82.6,3,3,0,0,3,st_paul_s_churchyard_seg2_003,st_paul_s_churchyard,St Paul's Churchyard,-0.097586,532105.2151671799,181212.5834142003,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01510,St Paul's Churchyard,51.513157,-0.097928,303.9,123.9,4,2,0,0,4,st_paul_s_churchyard_seg1_004,st_paul_s_churchyard,St Paul's Churchyard,-0.097928,532085.0783910223,181073.7411429875,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,True,
n01511,St Paul's Churchyard,51.514371,-0.09794,264.5,84.5,4,2,0,0,4,st_paul_s_churchyard_seg2_004,st_paul_s_churchyard,St Paul's Churchyard,-0.09794,532080.7369399967,181208.72006369417,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,True,
n01512,St Paul's Churchyard,51.513254,-0.098159,303.9,123.9,5,1,0,0,5,st_paul_s_churchyard_seg1_005,st_paul_s_churchyard,St Paul's Churchyard,-0.098159,532068.76985379,181084.11127782584,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,True,
n01513,St Paul's Churchyard,51.514356,-0.098193,264.5,84.5,5,1,0,0,5,st_paul_s_churchyard_seg2_005,st_paul_s_churchyard,St Paul's Churchyard,-0.098193,532063.2260462217,181206.5957890004,st_paul_s_churchyard,,st_paul_s_churchyard,st_paul_s_churchyard,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01514,St Stephen's Row,51.512786,-0.090104,105.2,285.2,1,4,0,0,1,st_stephen_s_row_001,st_stephen_s_row,St Stephen's Row,-0.090104,532629.0324770813,181046.62385074652,st_stephen_s_row,,st_stephen_s_row,st_stephen_s_row,unclassified,True,True,
n01515,St Stephen's Row,51.512736,-0.08981,110.3,290.3,2,3,0,0,2,st_stephen_s_row_002,st_stephen_s_row,St Stephen's Row,-0.08981,532649.5772962457,181041.5961334883,st_stephen_s_row,,st_stephen_s_row,st_stephen_s_row,unclassified,True,True,
n01516,St Stephen's Row,51.512671,-0.089532,51.0,231.0,3,2,0,0,3,st_stephen_s_row_003,st_stephen_s_row,St Stephen's Row,-0.089532,532669.0555152416,181034.87147190692,st_stephen_s_row,,st_stephen_s_row,st_stephen_s_row,unclassified,True,True,
n01517,St Stephen's Row,51.512765,-0.089348,51.0,231.0,4,1,0,0,4,st_stephen_s_row_004,st_stephen_s_row,St Stephen's Row,-0.089348,532681.5497868438,181045.65786240605,st_stephen_s_row,,st_stephen_s_row,st_stephen_s_row,unclassified,True,True,
n01518,St Swithin's Lane,51.511447,-0.089378,18.9,198.9,1,9,0,0,1,st_swithin_s_lane_001,st_swithin_s_lane,St Swithin's Lane,-0.089378,532683.294661936,180899.03803284664,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01519,St Swithin's Lane,51.511623,-0.089282,18.9,198.9,2,8,0,0,2,st_swithin_s_lane_002,st_swithin_s_lane,St Swithin's Lane,-0.089282,532689.4449868974,180918.7836633784,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01520,St Swithin's Lane,51.511799,-0.089186,21.5,201.5,3,7,0,0,3,st_swithin_s_lane_003,st_swithin_s_lane,St Swithin's Lane,-0.089186,532695.595259133,180938.52930268925,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01521,St Swithin's Lane,51.511966,-0.089081,26.5,206.5,4,6,0,0,4,st_swithin_s_lane_004,st_swithin_s_lane,St Swithin's Lane,-0.089081,532702.3961031461,180957.2904307732,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01522,St Swithin's Lane,51.512131,-0.088949,29.2,209.2,5,5,0,0,5,st_swithin_s_lane_005,st_swithin_s_lane,St Swithin's Lane,-0.088949,532711.0761677339,180975.8780858501,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01523,St Swithin's Lane,51.512289,-0.088808,27.5,207.5,6,4,0,0,6,st_swithin_s_lane_006,st_swithin_s_lane,St Swithin's Lane,-0.088808,532720.4009805255,180993.70364544133,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01524,St Swithin's Lane,51.512449,-0.088675,35.5,215.5,7,3,0,0,7,st_swithin_s_lane_007,st_swithin_s_lane,St Swithin's Lane,-0.088675,532729.1648181237,181011.73713183613,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01525,St Swithin's Lane,51.512618,-0.088483,48.0,228.0,8,2,0,0,8,st_swithin_s_lane_008,st_swithin_s_lane,St Swithin's Lane,-0.088483,532741.9962782975,181030.87839069444,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01526,St Swithin's Lane,51.512706,-0.088326,48.0,228.0,9,1,0,0,9,st_swithin_s_lane_009,st_swithin_s_lane,St Swithin's Lane,-0.088326,532752.634399052,181040.94880642032,st_swithin_s_lane,,st_swithin_s_lane,st_swithin_s_lane,unclassified,True,True,
n01527,St. Clement's Court,51.511294,-0.086524,321.4,141.4,1,2,0,0,1,st_clement_s_court_001,st_clement_s_court,St. Clement's Court,-0.086524,532881.7749048044,180887.19804174965,st_clement_s_court,,st_clement_s_court,st_clement_s_court,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01528,St. Clement's Court,51.511379,-0.086633,321.4,141.4,2,1,0,0,2,st_clement_s_court_002,st_clement_s_court,St. Clement's Court,-0.086633,532873.9643831695,180896.4525380516,st_clement_s_court,,st_clement_s_court,st_clement_s_court,unclassified,True,True,
