tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council_district,census_tract,bin,bbl
197805,105709,2015-09-02T00:00:00.000,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,141 EAST 40 STREET,10017,New York,106,1,Manhattan,4,73,27,MN20,Murray Hill-Kips Bay,1008000,New York,40.74969027,-73.97575896,990966.565,212409.9716,4,80,1036148,1012950033
197456,105496,2015-09-02T00:00:00.000,11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,Harmful,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,139 EAST 30 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74364861,-73.9808817,989547.6672,210208.4504,2,72,1018315,1008860034
195984,104434,2015-09-01T00:00:00.000,6,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,102 MADISON AVENUE,10016,New York,105,1,Manhattan,4,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74487554,-73.98516089,988361.8317,210655.2293,4,74,1016928,1008590015
197809,105709,2015-09-02T00:00:00.000,4,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,133 EAST 40 STREET,10017,New York,106,1,Manhattan,4,73,27,MN20,Murray Hill-Kips Bay,1008000,New York,40.75005613,-73.97662503,990726.5651,212543.2019,4,80,1036147,1012950023
149475,104652,2015-08-16T00:00:00.000,5,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,41 EAST 41 STREET,10017,New York,105,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.75202415,-73.97937114,989965.5227,213260.0217,4,82,1035333,1012760024
197455,105496,2015-09-02T00:00:00.000,4,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,143 EAST 30 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74360835,-73.98078643,989574.0691,210193.7887,2,72,1018316,1008860036
178629,105590,2015-08-26T00:00:00.000,7,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,265 LEXINGTON AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,New York,40.7471697,-73.97904057,990057.5359,211491.4124,4,80,1018903,1008910027
178627,105590,2015-08-26T00:00:00.000,9,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,3or4,Helpful,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,257 LEXINGTON AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,New York,40.74732116,-73.97892937,990088.3351,211546.5999,4,80,1018903,1008910027
149474,104652,2015-08-16T00:00:00.000,5,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,299 MADISON AVENUE,10017,New York,105,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.75207577,-73.97949445,989931.3541,213278.8232,,,,
149476,104652,2015-08-16T00:00:00.000,4,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,None,None,Damage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,120 PARK AVENUE,10017,New York,105,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.75165931,-73.97849977,990206.9818,213127.1578,,,,
174609,105726,2015-08-25T00:00:00.000,2,0,OnCurb,Alive,Good,Taxodium distichum,bald cypress,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,305 EAST 43 STREET,10017,New York,106,1,Manhattan,4,74,28,MN19,Turtle Bay-East Midtown,1008800,New York,40.75026843,-73.97106454,992267.1975,212621.0092,4,88,1082095,1013360005
198999,104780,2015-09-02T00:00:00.000,7,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Harmful,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,27 WEST 44 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009600,New York,40.7554199,-73.9813327,989421.7807,214497.0825,4,96,1034223,1012600020
198743,104750,2015-09-02T00:00:00.000,7,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,40 WEST 44 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009600,New York,40.755602,-73.98204242,989225.1403,214563.3852,4,96,1034204,1012590014
199000,104780,2015-09-02T00:00:00.000,8,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Harmful,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,27 WEST 44 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009600,New York,40.7553645,-73.98120058,989458.3895,214476.9074,4,96,1034223,1012600020
174285,105817,2015-08-25T00:00:00.000,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,309 EAST 49 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75401368,-73.96830783,993030.51,213985.7883,4,98,1039489,1013427501
175343,104501,2015-08-25T00:00:00.000,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,14 EAST 33 STREET,10016,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1007400,New York,40.74736422,-73.98423968,988616.9306,211561.9801,4,74,1017030,1008627502
196042,104446,2015-09-01T00:00:00.000,3,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,200 LEXINGTON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74541839,-73.98054599,989640.5479,210853.2571,2,72,1018473,1008880020
196043,104446,2015-09-01T00:00:00.000,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,200 LEXINGTON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.7453711,-73.98058046,989631.0004,210836.0252,2,72,1018473,1008880020
174286,105817,2015-08-25T00:00:00.000,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,309 EAST 49 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75405126,-73.96839764,993005.6239,213999.472,4,98,1039489,1013427501
199001,104866,2015-09-02T00:00:00.000,10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,1121 AVENUE OF THE AMERICAS,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1011900,New York,40.75566058,-73.98384172,988726.6406,214584.6332,4,119,1080824,1009960029
196044,104446,2015-09-01T00:00:00.000,5,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,200 LEXINGTON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74532453,-73.98061441,989621.5982,210819.0558,2,72,1018473,1008880020
217185,105616,2015-09-11T00:00:00.000,3,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,1or2,Unsure,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,26 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74809588,-73.98184469,989280.487,211828.6758,2,74,1017111,1008640051
196045,104446,2015-09-01T00:00:00.000,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,205 LEXINGTON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.7452758,-73.98064993,989611.7596,210801.2996,2,72,1018475,1008880024
196040,104446,2015-09-01T00:00:00.000,5,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,200 LEXINGTON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.7455413,-73.9804564,989665.3625,210898.0422,2,72,1018473,1008880020
196031,104469,2015-09-01T00:00:00.000,10,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,113 EAST 34 STREET,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74665508,-73.98056146,989636.1621,211303.8235,2,72,1078764,1008900001
196039,104446,2015-09-01T00:00:00.000,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,200 LEXINGTON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74558955,-73.98042124,989675.1036,210915.6238,2,72,1018473,1008880020
196041,104446,2015-09-01T00:00:00.000,3,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,200 LEXINGTON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74549497,-73.98049018,989656.0085,210881.1603,2,72,1018473,1008880020
195982,104434,2015-09-01T00:00:00.000,6,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,1or2,Unsure,Damage,Volunteer,"RootOther,WiresRope,TrunkOther",No,No,Yes,Yes,No,Yes,No,No,No,112 MADISON AVENUE,10016,New York,105,1,Manhattan,4,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74509088,-73.98500323,988405.5038,210733.6941,4,74,1016941,1008590072
195983,104434,2015-09-01T00:00:00.000,8,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,110 MADISON AVENUE,10016,New York,105,1,Manhattan,4,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74494604,-73.98510927,988376.1295,210680.9183,4,74,1016940,1008597503
217211,105589,2015-09-11T00:00:00.000,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Helpful,Damage,Volunteer,"TrunkLights,BranchLights",No,No,No,No,Yes,No,Yes,No,No,139 EAST 35 STREET,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,New York,40.74699101,-73.97894776,990083.2672,211426.3151,4,80,1018903,1008910027
197804,105709,2015-09-02T00:00:00.000,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,141 EAST 40 STREET,10017,New York,106,1,Manhattan,4,73,27,MN20,Murray Hill-Kips Bay,1008000,New York,40.74966335,-73.97569523,990984.226,212400.1671,4,80,1036148,1012950033
221100,105526,2015-09-13T00:00:00.000,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,234 EAST 33 STREET,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74450165,-73.97743499,990502.6669,210519.4675,2,70,1078800,1009130044
221101,105526,2015-09-13T00:00:00.000,7,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,210 EAST 33 STREET,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74457458,-73.97760878,990454.5046,210546.0268,2,70,1020080,1009130007
198742,104750,2015-09-02T00:00:00.000,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,36 WEST 44 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009600,New York,40.75555616,-73.98193263,989255.5618,214546.6933,4,96,1034205,1012597501
217182,105616,2015-09-11T00:00:00.000,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,32 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74801166,-73.98164446,989335.9741,211798.0043,2,74,1017108,1008640048
217179,105616,2015-09-11T00:00:00.000,4,0,OnCurb,Alive,Poor,Tilia americana,American linden,1or2,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,40 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74787405,-73.98131727,989426.6442,211747.8853,2,74,1017107,1008640047
217188,105616,2015-09-11T00:00:00.000,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,20 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74828384,-73.98229159,989156.6473,211897.1304,2,74,1017114,1008647501
217186,105616,2015-09-11T00:00:00.000,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,22 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74820162,-73.98209609,989210.8218,211867.1843,2,74,1017113,1008640053
217180,105616,2015-09-11T00:00:00.000,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,40 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74793874,-73.98147107,989384.0222,211771.4453,2,74,1017107,1008640047
217187,105616,2015-09-11T00:00:00.000,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74824027,-73.982188,989185.3536,211881.262,2,74,1017114,1008647501
220943,105459,2015-09-13T00:00:00.000,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,389 3 AVENUE,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1006600,New York,40.74176088,-73.98085047,989556.4713,209520.6899,2,66,1069515,1009087501
220912,105556,2015-09-13T00:00:00.000,8,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,501 3 AVENUE,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74547866,-73.97813925,990307.4318,210875.3726,2,70,1020137,1009140059
220944,105459,2015-09-13T00:00:00.000,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,385 3 AVENUE,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1006600,New York,40.74165292,-73.98093084,989534.2083,209481.3527,2,66,1019887,1009087502
197187,104403,2015-09-02T00:00:00.000,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,129 EAST 30 STREET,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74399834,-73.9817147,989316.8163,210335.8166,2,72,1018305,1008860021
205090,105442,2015-09-05T00:00:00.000,8,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,400 EAST 34 STREET,10016,New York,106,1,Manhattan,4,74,27,MN20,Murray Hill-Kips Bay,1006200,New York,40.74346351,-73.97302284,991725.3712,210141.5847,4,62,1081692,1009627501
197449,105496,2015-09-02T00:00:00.000,2,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,159 EAST 30 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.7433508,-73.98017697,989742.9719,210099.9903,2,72,1083072,1008867502
197450,105496,2015-09-02T00:00:00.000,2,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,159 EAST 30 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74339239,-73.98027539,989715.6954,210115.1379,2,72,1083072,1008867502
198745,104750,2015-09-02T00:00:00.000,4,0,OnCurb,Alive,Poor,Acer ginnala,Amur maple,None,None,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,44 WEST 44 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009600,New York,40.75565417,-73.9821674,989190.5101,214582.3852,4,96,1034203,1012590011
198747,104750,2015-09-02T00:00:00.000,5,0,OnCurb,Alive,Poor,Acer ginnala,Amur maple,None,None,Damage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,44 WEST 44 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009600,New York,40.75569709,-73.98227023,989162.0171,214598.019,4,96,1034203,1012590011
221153,105492,2015-09-13T00:00:00.000,15,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,305 EAST 33 STREET,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74371822,-73.97572178,990977.4711,210234.1665,2,70,1087841,1009397501
197985,105680,2015-09-02T00:00:00.000,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,578 3 AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,New York,40.74846029,-73.97627758,990822.9901,211961.812,4,80,1019272,1008947502
217183,105616,2015-09-11T00:00:00.000,3,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,1or2,Unsure,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,30 EAST 35 STREET,10016,New York,106,1,Manhattan,2,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74803943,-73.98171047,989317.6828,211808.1155,2,74,1017109,1008640049
215777,105568,2015-09-11T00:00:00.000,6,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Unsure,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,522 3 AVENUE,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74634623,-73.97781672,990396.7233,211191.4799,2,72,1018530,1008900049
196037,104469,2015-09-01T00:00:00.000,13,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,120 EAST 34 STREET,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74640939,-73.97997799,989797.8557,211214.3457,2,72,1018513,1008890068
217190,105645,2015-09-11T00:00:00.000,7,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,1or2,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,35 EAST 35 STREET,10016,New York,106,1,Manhattan,4,75,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74816347,-73.9817143,989316.6103,211853.3083,4,82,1017125,1008650024
217191,105645,2015-09-11T00:00:00.000,10,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,35 EAST 35 STREET,10016,New York,106,1,Manhattan,4,75,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.7481268,-73.98162672,989340.8792,211839.9553,4,82,1017125,1008650024
199002,104866,2015-09-02T00:00:00.000,4,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,111 WEST 43 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1011900,New York,40.75574093,-73.98403201,988673.9163,214613.8953,4,119,1080824,1009960029
220974,105516,2015-09-13T00:00:00.000,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"MetalGrates,TrunkOther",No,Yes,No,No,No,Yes,No,No,No,340 EAST 34 STREET,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74399029,-73.97426678,991380.6216,210333.4022,2,70,1021891,1009390038
217192,105645,2015-09-11T00:00:00.000,15,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,35 EAST 35 STREET,10016,New York,106,1,Manhattan,4,75,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74809398,-73.98154831,989362.6075,211828,4,82,1017125,1008650024
217195,105645,2015-09-11T00:00:00.000,9,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,45 EAST 35 STREET,10016,New York,106,1,Manhattan,4,75,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74797035,-73.98125302,989444.4384,211782.9754,4,82,1017126,1008650032
217189,105645,2015-09-11T00:00:00.000,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,24 EAST 35 STREET,10016,New York,106,1,Manhattan,4,75,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74822608,-73.98186385,989275.1691,211876.1098,2,74,1017112,1008640052
196035,104469,2015-09-01T00:00:00.000,10,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,120 EAST 34 STREET,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.7464752,-73.98013427,989754.5448,211238.3131,2,72,1018513,1008890068
220945,105459,2015-09-13T00:00:00.000,9,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No,383 3 AVENUE,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1006600,New York,40.74159655,-73.98097281,989522.5843,209460.8144,2,66,1019872,1009080005
